SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
2.56684,0,5731,8753,0,204.662,193406,7196,8191,4133,94.7514,0,0,6,19,285.11,604322,0,779836,0
2.57196,0,5760,145,0,204.662,193406,8191,8191,4765,137,0,0,0,7,285.11,609087,0,779981,0
3.61603,0,8087,8191,0,204.572,212998,2169,8086,3233,82.6494,0,0,27,0,286.117,612320,0,788172,0
4.40485,0,9847,2508,0,204.939,193466,8191,8191,2508,115,0,0,8,60,261.145,614828,0,790680,0
3.48914,0,7796,8191,0,204.742,208174,2861,8191,7796,88.923,0,0,20,0,272.393,622624,0,798871,0
3.38223,0,7554,8738,0,204.8,195629,5034,8191,2224,165,0,0,1,23,270.257,624848,0,807609,0
3.80557,0,8498,98,0,204.848,183314,3221,8072,1360,81,0,0,42,6,277.984,626208,0,807707,0
2.99149,0,6687,9484,0,204.871,173848,8191,8191,1635,189,0,0,1,39,279.56,627843,0,817191,0
2.79948,0,6252,0,0,204.836,183224,661,4511,5591,144.071,0,0,12,0,284.524,633434,0,817191,0
6.65333,0,14866,3642,0,205.369,202833,8022,8178,3642,74,0,0,37,41,291.989,637076,0,820833,0
2.69109,0,6010,9096,0,205.303,182944,7147,8191,5854,88.6812,0,0,7,27,274.364,642930,0,829929,0
4.12426,0,9217,8096,0,205.69,204561,4504,7568,8268,138.45,0,0,8,9,266.156,651198,0,838025,0
4.00894,0,8961,195,0,204.832,191750,3751,8191,2629,112,0,0,31,9,277.377,653827,0,838220,0
3.13533,0,7006,8271,0,204.74,197079,1058,3411,1704,156.25,0,0,2,12,280.371,655531,0,846491,0
7.2864,0,16302,5145,0,204.637,207733,8191,8191,5145,53,0,0,43,41,270.282,660676,0,851636,0
4.18418,0,9349,8638,0,204.943,176301,7889,8191,8638,57.4161,0,0,7,3,229.352,669314,0,860274,0
3.24462,0,7249,8830,0,204.649,195865,4754,7005,6947,67.9644,0,0,10,7,264.872,676261,0,869104,0
3.72658,0,8325,9435,0,204.788,202201,7954,7954,4670,85,0,0,3,79,263.393,680931,0,878539,0
4.90823,0,11012,8182,0,204.619,201826,1564,1574,9189,103.372,0,0,7,11,245.404,690120,0,886721,0
3.31311,0,7402,281,0,204.595,190628,7087,8176,1416,183,0,0,3,14,264.631,691536,0,887002,0
2.71272,0,6056,7252,0,204.25,191883,1490,8063,3068,129.626,0,0,18,0,272.861,694604,0,894254,0
6.26081,0,13988,4224,0,205.37,198870,8191,8191,4224,71,0,0,29,50,261.85,698828,0,898478,0
3.90309,0,8717,8367,0,205.366,165212,7436,8191,8367,77.2198,0,0,5,1,270.186,707195,0,906845,0
2.38907,0,5336,8477,0,205.475,189745,4280,6395,4581,92.5574,0,0,6,5,258.545,711776,0,915322,0
4.43594,0,9908,607,0,205.661,177339,2749,8191,4080,122.449,0,0,27,21,256.42,715856,0,915929,0
6.57558,0,14687,5499,0,204.933,182816,8191,8191,5499,44,0,0,22,41,272.585,721355,0,921428,0
4.99545,0,11157,17360,0,204.829,188091,8191,8191,10055,49,0,0,5,1,271.161,731410,0,938788,0
4.03089,0,9003,645,0,204.969,193781,8191,8191,7950,61,0,0,6,8,221.436,739360,0,939433,0
6.2094,0,13862,9839,0,204.786,203819,8191,8191,9431,107,0,0,9,20,263.229,748791,0,949272,0
3.24208,0,7241,8785,0,204.602,198572,1566,3849,5675,97.6009,0,0,7,3,252.121,754466,0,958057,0
3.90869,0,8726,8401,0,204.686,188202,7937,8123,1508,130,0,0,8,14,246.963,755974,0,966458,0
6.08319,0,13590,2529,0,204.945,192098,7610,8191,3131,40,0,0,27,25,291.394,759105,0,968987,0
3.51191,0,7841,11142,0,205.067,200325,7247,7970,6763,72.5513,0,0,9,26,263.967,765868,0,980129,0
3.0437,0,6795,8577,0,205.056,202159,8191,8191,5796,92,0,0,1,20,265.638,771664,0,988706,0
4.9779,0,11114,7324,0,204.827,208226,4878,5745,10857,100,0,0,5,2,254.529,782521,0,996030,0
4.3113,0,9633,442,0,204.386,179260,1831,8191,2707,98.7579,0,0,21,14,263.591,785228,0,996472,0
5.37203,0,12003,3657,0,204.481,181380,8191,8191,3657,126,0,0,19,43,256.464,788885,0,1000129,0
5.38427,0,12022,8687,0,204.937,196934,8191,8191,8537,43,0,0,25,3,266.76,797422,0,1008816,0
4.86139,0,10856,10046,0,204.792,204252,7580,7580,10196,48.29,0,0,4,24,255.538,807618,0,1018862,0
4.26905,0,9531,7996,0,204.434,198424,4564,7970,7315,59.2451,0,0,7,5,250.51,814933,0,1026858,0
3.11347,0,6951,10308,0,204.434,198424,7970,7970,3545,97,0,0,0,28,250.51,818478,0,1037166,0
4.59194,0,10255,342,0,204.285,193410,7780,7780,7105,115,0,0,6,11,259.456,825583,0,1037508,0
2.0377,0,4549,7954,0,204.311,198330,2241,4917,4549,125.12,0,0,3,7,263.607,830132,0,1045462,0
7.27226,0,16235,4609,0,205.035,202625,8122,8122,5438,61,0,0,27,51,286.982,835570,0,1050071,0
2.87414,0,6422,8350,0,205.645,202349,7022,8060,6422,81.5419,0,0,8,6,293.061,841992,0,1058421,0
2.55959,0,5715,8487,0,205.632,205457,7551,7552,4546,102.402,0,0,2,8,296.585,846538,0,1066908,0
4.4636,0,9967,7164,0,205.764,210549,6267,8183,9680,109.182,0,0,5,1,297.067,856218,0,1074072,0
3.79641,0,8477,6852,0,205.826,212774,2375,8090,5346,133,0,0,4,5,283.346,861564,0,1080924,0
6.96459,0,15549,4456,0,205.586,201640,8112,8112,4303,54,0,0,34,41,296.404,865867,0,1085380,0
4.30901,0,9627,8543,0,205.316,200291,8044,8044,8696,59.3703,0,0,5,4,281.63,874563,0,1093923,0
3.22976,0,7214,8583,0,205.92,191248,6867,8191,7214,72.6853,0,0,6,5,266.192,881777,0,1102506,0
2.86886,0,6406,8674,0,205.864,185572,6500,8191,5082,90.4755,0,0,3,22,270.432,886859,0,1111180,0
4.38449,0,9789,721,0,205.591,184353,8191,8191,5682,138,0,0,5,28,281.115,892541,0,1111901,0
1.96103,0,4383,8215,0,205.286,197006,1158,4572,3225,136.794,0,0,7,1,303.155,895766,0,1120116,0
7.29735,0,16301,5371,0,205.054,187897,8100,8191,5371,68,0,0,39,51,280.203,901137,0,1125487,0
3.79749,0,8479,8100,0,205.107,180344,7416,8191,8100,64.7003,0,0,6,0,277.574,909237,0,1133587,0
2.85068,0,6366,8522,0,204.701,190811,5297,7151,5591,77.2307,0,0,8,19,292.778,914828,0,1142109,0
3.39558,0,7587,9166,0,204.546,200558,8052,8052,4127,95,0,0,4,41,305.709,918955,0,1151275,0
4.85816,0,10853,7842,0,204.639,207468,7842,8189,9658,103,0,0,5,4,297.591,928613,0,1159117,0
4.03673,0,9014,363,0,204.783,211146,5834,8191,1840,116,0,0,20,18,260.442,930453,0,1159480,0
3.27197,0,7320,8191,0,204.8,203102,1743,8058,2893,117.184,0,0,7,1,271.771,933346,0,1167671,0
6.18129,0,13813,5109,0,205.774,192708,7981,7981,5109,54,0,0,20,49,255.366,938455,0,1172780,0
4.2558,0,9562,8331,0,205.699,194987,8191,8191,8331,77,0,0,6,10,242.674,946786,0,1181111,0
4.90168,0,10951,8499,0,205.239,191379,8191,8191,8499,93,0,0,9,12,261.303,955285,0,1189610,0
2.96201,0,6617,8668,0,204.861,177379,1382,2296,5235,85.8169,0,0,8,10,255.77,960520,0,1198278,0
3.78083,0,8442,640,0,204.91,178141,8160,8160,640,130,0,0,10,27,286.101,961160,0,1198918,0
2.84292,0,6349,8160,0,205.029,201719,2238,7967,1818,62.7261,0,0,21,0,285.64,962978,0,1207078,0
4.20722,0,9403,2884,0,205.512,200510,8191,8191,2884,124,0,0,6,55,273.501,965862,0,1209962,0
3.77087,0,8427,8191,0,204.618,193813,3481,8189,8191,85.7299,0,0,26,0,278.465,974053,0,1218153,0
2.56845,0,5743,8938,0,204.618,193813,8189,8189,1035,140,0,0,0,20,278.465,975088,0,1227091,0
4.5102,0,10080,14,0,204.471,203922,4148,8106,2901,44,0,0,28,1,319.969,977989,0,1227105,0
3.51636,0,7853,11241,0,204.547,193062,7981,7981,3261,137,0,0,2,47,314.868,981250,0,1238346,0
3.9796,0,8909,35,0,205.166,214181,2603,8159,6274,110,0,0,23,2,293.183,987524,0,1238381,0
5.71582,0,12761,2497,0,205.147,204057,7120,8088,2499,79,0,0,31,62,278.397,990023,0,1240878,0
2.46987,0,5516,8838,0,205.235,208738,7062,7801,4548,96.6089,0,0,5,19,216.799,994571,0,1249716,0
2.29172,0,5120,7891,0,205.235,208738,7801,7801,4381,123,0,0,0,5,216.799,998952,0,1257607,0
3.82188,0,8547,20,0,205.182,213886,2142,8106,5418,119,0,0,12,1,295.911,1004370,0,1257627,0
5.51212,0,12314,226,0,205.291,197198,6145,8047,226,41,0,0,47,9,274.446,1004596,0,1257853,0
4.13028,0,9223,13298,0,205.227,199402,8191,8191,7058,60,0,0,1,44,271.893,1011654,0,1271151,0
3.9913,0,8932,8928,0,205.054,189945,8191,8191,7936,74,0,0,7,28,247.136,1019590,0,1280079,0
4.51809,0,10295,832,0,204.952,152539,7829,7829,8064,87,0,0,10,13,274.03,1027654,0,1280911,0
4.46809,0,9977,7829,0,205.598,178909,8189,8189,7829,82.6838,0,0,5,0,270.288,1035483,0,1288740,0
2.44391,0,5457,8778,0,205.885,177504,1632,8191,3835,102.733,0,0,3,13,250.418,1039318,0,1297518,0
5.24948,0,11729,728,0,204.986,207154,5768,8141,728,51,0,0,38,20,276.124,1040046,0,1298246,0
3.41454,0,7626,11671,0,204.986,207154,8191,8191,5203,96,0,0,0,54,276.124,1045249,0,1309917,0
4.78928,0,10704,7960,0,204.8,212458,7353,8191,8837,111.116,0,0,11,16,269.147,1054086,0,1317877,0
4.28863,0,9583,289,0,205.285,195196,4817,8191,5880,138,0,0,11,9,277.116,1059966,0,1318166,0
3.5087,0,7840,7677,0,205.623,212531,1841,8000,1934,110.541,0,0,15,2,278.114,1061900,0,1325843,0
4.44347,0,9927,1428,0,205.897,189756,8162,8162,1428,141,0,0,21,35,273.491,1063328,0,1327271,0
3.38442,0,7556,8162,0,205.495,203290,1814,8058,4905,112.458,0,0,14,0,306.532,1068233,0,1335433,0
4.22842,0,9455,523,0,205.122,211034,8191,8191,523,122,0,0,23,27,265.698,1068756,0,1335956,0
5.15316,0,11531,8266,0,205.314,189801,4978,8143,3668,38,0,0,30,3,273.884,1072424,0,1344222,0
4.84848,0,10829,12995,0,205.314,189801,8143,8143,7664,71,0,0,0,53,273.884,1080088,0,1357217,0
3.13133,0,6995,7764,0,205.185,196852,7593,7593,6169,86,0,0,6,4,261.243,1086257,0,1364981,0
4.92482,0,10999,7059,0,204.856,204132,5424,8191,10400,119.807,0,0,5,18,287.078,1096657,0,1372040,0
3.92079,0,8760,6378,0,205.159,196900,1935,8127,5503,108.146,0,0,6,0,286.792,1102160,0,1378418,0
6.84063,0,15272,3347,0,204.953,214588,7504,8107,3214,65,0,0,29,44,279.713,1105374,0,1381765,0
2.68757,0,6001,9392,0,204.845,214689,7094,7988,5314,79.9694,0,0,6,17,273.402,1110688,0,1391157,0
4.63896,0,10358,7988,0,205.008,214923,6830,7877,9464,97.5237,0,0,4,7,269.186,1120152,0,1399145,0
4.65603,0,10401,6909,0,205.185,215123,6214,8191,9644,94.7514,0,0,2,0,277.782,1129796,0,1406054,0
1.83954,0,4109,8596,0,205.202,201700,2257,2257,2132,175,0,0,1,15,276.803,1131928,0,1414650,0
3.89443,0,8705,81,0,205.16,180009,3650,8115,823,101,0,0,43,6,258.77,1132751,0,1414731,0
2.57689,0,5755,1214,0,205.16,180009,8191,8191,1214,146,0,0,0,26,258.77,1133965,0,1415945,0
