SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
0.0228271,0,2,0,0,100,2,2,8192,0,0,0,0,0,0,0.011648,0,0,0,0
0.0232875,0,2,2,0,100,2,2,8192,2,0,0,0,0,0,0.011648,2,0,2,0
0.209558,0,18,0,0,129.425,5,5,8189,0,0,0,0,9,0,6.39475,2,0,2,0
0.314271,0,27,0,0,185.519,7,7,8189,0,0,0,0,15,0,10.2386,2,0,2,0
0.419188,0,36,0,0,204.668,9,9,8190,0,0,0,0,21,0,11.5199,2,0,2,0
0.593537,0,51,0,0,207.509,12,12,8189,0,0,0,0,27,0,11.6596,2,0,2,0
0.75691,0,65,0,0,206.931,14,14,8189,0,0,0,0,33,0,11.7994,2,0,2,0
0.884221,0,76,0,0,210.409,17,17,8187,0,0,0,0,38,0,12.0091,2,0,2,0
1.01303,0,87,0,0,206.728,19,19,8189,0,0,0,0,45,0,12.2537,2,0,2,0
1.05966,0,91,0,0,205.935,21,21,8191,0,0,0,0,48,0,12.4284,2,0,2,0
1.21073,0,104,0,0,208.435,24,24,8189,0,0,0,0,51,0,12.9293,2,0,2,0
1.42007,0,122,0,0,210.475,26,26,8189,0,0,0,0,65,0,13.0108,2,0,2,0
1.25762,0,108,1,0,207.315,28,28,8191,1,0,0,0,41,1,13.5233,3,0,3,0
1.65337,0,142,0,0,204.853,30,30,8189,0,0,0,0,74,0,18.2291,3,0,3,0
1.83964,0,158,0,0,204.406,33,33,8189,0,0,0,0,79,0,21.9565,3,0,3,0
1.91907,0,165,0,0,204.163,35,35,8189,0,0,0,0,84,0,26.5807,3,0,3,0
1.70009,0,146,0,0,205.012,37,37,8189,0,0,0,0,75,0,27.8387,3,0,3,0
4.09862,0,352,0,0,206.273,99,99,8191,0,0,0,0,146,0,28.526,3,0,3,0
8.39494,0,721,0,0,206.469,175,175,8189,0,0,0,0,324,0,27.4077,3,0,3,0
12.8079,0,1100,0,0,215.008,252,252,8189,0,0,0,0,516,0,55.3047,3,0,3,0
16.2794,0,1399,0,0,206.01,326,326,8189,0,0,0,0,665,0,35.0488,3,0,3,0
17.0366,0,1463,4,0,210.363,360,360,7852,4,0,0,0,365,4,29.3879,7,0,7,0
12.192,0,1047,9,0,207.922,386,386,8190,9,0,0,0,310,8,28.293,16,0,16,0
24.3348,0,2090,0,0,212.809,450,450,8189,0,0,0,0,841,0,138.11,16,0,16,0
28.8629,0,2479,0,0,205.618,529,529,8189,0,0,0,0,1204,0,75.4907,16,0,16,0
31.488,0,2705,0,0,211.132,603,603,8185,0,0,0,0,1316,0,32.661,16,0,16,0
24.1494,0,2075,178,0,214.568,631,631,8173,178,0,0,0,529,12,30.4129,194,0,194,0
12.3796,0,1064,186,0,208.205,646,646,8191,186,0,0,0,304,2,31.3331,380,0,380,0
7.49748,0,646,646,0,208.734,3,59,7604,646,0,0,0,1,0,30.9604,1026,0,1026,0
0.686749,0,59,59,0,208.734,2,59,7604,59,0,0,0,0,0,30.9604,1085,0,1085,0
1.7203,0,148,0,0,204.321,31,31,8189,0,0,0,0,89,0,29.982,1085,0,1085,0
1.82598,0,157,0,0,207.033,33,33,8189,0,0,0,0,80,0,32.2766,1085,0,1085,0
2.00105,0,172,0,0,205.116,36,36,8187,0,0,0,0,88,0,32.8241,1085,0,1085,0
1.7228,0,148,0,0,204.739,39,38,8190,0,0,0,0,74,0,34.0937,1085,0,1085,0
4.66914,0,401,0,0,209.379,110,110,8189,0,0,0,0,167,0,38.1938,1085,0,1085,0
9.00925,0,774,0,0,209.772,186,186,8191,0,0,0,0,351,0,50.6455,1085,0,1085,0
13.2963,0,1142,0,0,210.186,262,262,8189,0,0,0,0,536,0,48.9915,1085,0,1085,0
13.1934,0,1133,5,0,206.387,307,307,8191,5,0,0,0,399,4,31.9854,1090,0,1090,0
15.6501,0,1344,0,0,205.088,355,355,8189,0,0,0,0,499,0,539.256,1090,0,1090,0
16.9908,0,1459,2,0,214.72,385,385,8189,2,0,0,0,341,2,173.509,1092,0,1092,0
17.7619,0,1526,7,0,208.05,412,412,7829,7,0,0,0,346,7,1875.01,1099,0,1099,0
13.8622,0,1191,7,0,207.571,440,440,8190,7,0,0,0,367,6,395.31,1106,0,1106,0
18.839,0,1619,13,0,206.814,465,465,8189,13,0,0,0,352,11,433.259,1119,0,1119,0
20.0475,0,1722,14,0,206.7,490,490,8189,13,0,0,0,381,13,339.295,1132,0,1133,0
14.3468,0,1233,66,0,210.446,509,509,8189,67,0,0,0,295,17,94.1741,1199,0,1199,0
21.6836,0,1863,16,0,209.061,538,538,8191,16,0,0,0,473,14,43.1791,1215,0,1215,0
19.2265,0,1652,38,0,207.513,554,554,8191,38,0,0,0,279,15,579.302,1253,0,1253,0
20.9823,0,1812,152,0,218.755,583,583,8189,152,0,0,0,513,24,365.864,1405,0,1405,0
25.0441,0,2152,72,0,208.796,614,614,8189,72,0,0,0,569,10,43.1325,1477,0,1477,0
23.6953,0,2035,166,0,212.168,634,634,7725,166,0,0,0,391,16,33.5229,1643,0,1643,0
10.1546,0,872,127,0,214.028,648,648,8191,127,0,0,0,296,11,94.6167,1770,0,1770,0
7.54051,0,648,648,0,217.416,22,609,8189,648,0,0,0,20,0,87.127,2418,0,2418,0
2.88665,0,248,0,0,207.032,77,77,8189,0,0,0,0,88,0,912.516,2418,0,2418,0
7.07496,0,608,0,0,206.652,152,152,8190,0,0,0,0,269,0,1120.54,2418,0,2418,0
11.4748,0,986,0,0,206.341,229,229,8191,0,0,0,0,457,0,75.5256,2418,0,2418,0
15.9882,0,1373,0,0,207.012,306,306,8189,0,0,0,0,651,0,42.6783,2418,0,2418,0
18.1642,0,1560,0,0,206.775,376,376,8189,0,0,0,0,748,0,36.0622,2418,0,2418,0
23.147,0,1988,0,0,204.355,451,451,8191,0,0,0,0,959,0,41.6183,2418,0,2418,0
27.9378,0,2399,0,0,212.911,527,527,8191,0,0,0,0,1167,0,68.9096,2418,0,2418,0
18.5394,0,1592,57,0,206.582,571,571,8191,57,0,0,0,751,2,36.5398,2475,0,2475,0
6.64808,0,571,571,0,206.582,2,571,8191,571,0,0,0,0,0,36.5398,3046,0,3046,0
1.93127,0,166,7,0,206.954,60,60,8191,7,0,0,0,70,1,37.6114,3053,0,3053,0
5.99403,0,515,0,0,206.328,133,133,8189,0,0,0,0,223,0,40.0342,3053,0,3053,0
8.44126,0,725,0,0,206.77,198,197,8191,0,0,0,0,333,0,47.5355,3053,0,3053,0
13.7526,0,1182,0,0,210.076,273,273,8187,0,0,0,0,557,0,42.8879,3053,0,3053,0
18.6052,0,1598,0,0,206.745,351,351,8189,0,0,0,0,764,0,44.3905,3053,0,3053,0
22.8498,0,1963,0,0,208.546,429,429,8189,0,0,0,0,945,0,55.957,3053,0,3053,0
15.5214,0,1333,10,0,206.499,445,445,8189,10,0,0,0,226,9,33.0687,3063,0,3063,0
10.8179,0,929,65,0,209.201,474,474,8190,65,0,0,0,419,4,30.576,3128,0,3128,0
5.51908,0,474,474,0,209.201,2,474,8190,474,0,0,0,0,0,30.576,3602,0,3602,0
3.14891,0,271,0,0,204.605,83,83,8189,0,0,0,0,121,0,42.8763,3602,0,3602,0
7.36067,0,634,0,0,209.921,158,158,8189,0,0,0,0,282,0,37.6813,3602,0,3602,0
11.6036,0,997,0,0,206.233,233,233,8189,0,0,0,0,463,0,37.9608,3602,0,3602,0
16.237,0,1395,0,0,204.8,311,311,8187,0,0,0,0,661,0,27.9901,3602,0,3602,0
19.6317,0,1689,0,0,210.937,385,385,8191,0,0,0,0,810,0,35.8409,3602,0,3602,0
21.0254,0,1807,11,0,218.288,451,451,8191,11,0,0,0,867,2,52.9518,3613,0,3613,0
0,0,0,0,0,218.288,451,451,8191,0,0,0,0,0,0,52.9518,3613,0,3613,0
5.72822,0,492,452,0,207.694,20,20,8191,452,0,0,0,18,1,95.3505,4065,0,4065,0
3.29544,0,283,0,0,208.611,86,85,8189,0,0,0,0,111,0,394.856,4065,0,4065,0
7.53331,0,647,0,0,208.513,161,160,8189,0,0,0,0,289,0,64.0524,4065,0,4065,0
11.8391,0,1017,0,0,206.441,237,237,8189,0,0,0,0,473,0,51.0415,4065,0,4065,0
15.5782,0,1338,0,0,204.402,311,311,8189,0,0,0,0,635,0,34.1636,4065,0,4065,0
18.2136,0,1564,0,0,206.411,380,380,8189,0,0,0,0,750,0,45.3224,4065,0,4065,0
18.1901,0,1564,6,0,207.679,425,425,8189,6,0,0,0,566,4,37.0989,4071,0,4071,0
15.0025,0,1289,17,0,206.799,469,469,8191,17,0,0,0,617,7,34.8275,4088,0,4088,0
5.45499,0,469,469,0,206.799,2,469,8191,469,0,0,0,0,0,34.8275,4557,0,4557,0
0.896102,0,77,0,0,204.535,30,30,8191,0,0,0,0,28,0,252.004,4557,0,4557,0
3.05998,0,263,0,0,210.782,87,87,8191,0,0,0,0,106,0,1299.21,4557,0,4557,0
7.66125,0,658,0,0,206.444,163,163,8189,0,0,0,0,294,0,145.122,4557,0,4557,0
12.1145,0,1041,0,0,209.887,240,240,8189,0,0,0,0,485,0,84.5179,4557,0,4557,0
16.231,0,1397,0,0,210.473,316,316,8191,0,0,0,0,664,0,32.9056,4557,0,4557,0
15.9912,0,1374,2,0,210.744,362,362,8189,2,0,0,0,493,2,75.5839,4559,0,4559,0
17.4324,0,1497,10,0,209.452,407,407,8189,10,0,0,0,541,9,39.3702,4569,0,4569,0
26.4461,0,2271,0,0,205.519,486,486,8189,0,0,0,0,1099,0,144.307,4569,0,4569,0
30.0662,0,2582,0,0,204.307,563,563,8189,0,0,0,0,1257,0,144.913,4569,0,4569,0
6.85594,0,589,11,0,205.059,578,578,8191,11,0,0,0,282,2,51.554,4580,0,4580,0
6.73093,0,578,578,0,208.91,8,13,7631,578,0,0,0,6,0,48.8517,5158,0,5158,0
0.221235,0,19,13,0,207.934,6,6,8189,13,0,0,0,7,0,46.7201,5171,0,5171,0
0.395905,0,34,0,0,205.15,8,8,8189,0,0,0,0,17,0,37.9375,5171,0,5171,0
0.523852,0,45,0,0,204.75,11,11,8189,0,0,0,0,25,0,31.1002,5171,0,5171,0
0.698773,0,60,0,0,204.749,13,13,8189,0,0,0,0,30,0,29.8888,5171,0,5171,0
0.652084,0,56,0,0,203.987,15,15,8190,0,0,0,0,30,0,29.2831,5171,0,5171,0
0.942975,0,81,0,0,204.352,18,18,8189,0,0,0,0,42,0,31.4845,5171,0,5171,0
1.10624,0,95,0,0,205.146,20,20,8190,0,0,0,0,48,0,46.9647,5171,0,5171,0
1.22255,0,105,0,0,207.677,23,23,8191,0,0,0,0,55,0,39.3819,5171,0,5171,0
1.38547,0,119,0,0,208.239,25,25,8189,0,0,0,0,61,0,30.5527,5171,0,5171,0
1.47804,0,127,0,0,212.412,28,28,8191,0,0,0,0,64,0,25.8003,5171,0,5171,0
1.38569,0,119,0,0,205.241,30,30,8190,0,0,0,0,63,0,24.519,5171,0,5171,0
1.79319,0,154,0,0,208.818,32,32,8190,0,0,0,0,79,0,21.9215,5171,0,5171,0
1.90919,0,164,1,0,214.224,35,35,8189,1,0,0,0,84,1,21.3974,5172,0,5172,0
1.64189,0,141,0,0,203.782,36,36,8190,0,0,0,0,55,0,21.8982,5172,0,5172,0
2.85301,0,245,0,0,206.333,72,72,8189,0,0,0,0,108,0,23.9949,5172,0,5172,0
6.6024,0,567,0,0,204.783,145,145,8189,0,0,0,0,249,0,37.4483,5172,0,5172,0
10.9327,0,939,0,0,213.057,221,221,8189,0,0,0,0,436,0,94.9312,5172,0,5172,0
13.6238,0,1170,0,0,205.897,290,290,8189,0,0,0,0,554,0,35.7594,5172,0,5172,0
18.2217,0,1565,0,0,208.553,364,363,8189,0,0,0,0,748,0,36.9358,5172,0,5172,0
20.4817,0,1759,12,0,208.399,418,418,8189,12,0,0,0,671,11,46.9065,5184,0,5184,0
10.2572,0,882,26,0,207.42,433,433,8181,26,0,0,0,194,6,33.8374,5210,0,5210,0
19.2094,0,1651,15,0,206.259,462,462,8189,15,0,0,0,405,11,88.8276,5225,0,5225,0
19.2497,0,1653,14,0,207.533,485,485,8191,14,0,0,0,348,13,74.5006,5239,0,5239,0
10.6433,0,914,5,0,207.136,499,499,8191,5,0,0,0,209,3,46.7318,5244,0,5244,0
5.81467,0,500,500,0,212.441,10,17,8191,500,0,0,0,8,1,42.7598,5744,0,5744,0
0,0,0,0,0,211.932,11,11,8185,0,0,0,0,1,0,45.0195,5744,0,5744,0
0.302258,0,26,11,0,208.191,6,6,8187,11,0,0,0,11,0,53.5342,5755,0,5755,0
0.395536,0,34,0,0,205.503,8,8,8189,0,0,0,0,17,0,61.6995,5755,0,5755,0
0.442443,0,38,0,0,205.197,10,10,8191,0,0,0,0,22,0,43.447,5755,0,5755,0
0.675099,0,58,0,0,204.869,13,13,8191,0,0,0,0,31,0,36.2486,5755,0,5755,0
0.815205,0,70,0,0,204.446,15,15,8189,0,0,0,0,35,0,30.2964,5755,0,5755,0
0.954976,0,82,0,0,205.533,18,18,8189,0,0,0,0,42,0,30.1916,5755,0,5755,0
1.04793,0,90,0,0,204.924,20,20,8189,0,0,0,0,48,0,30.8206,5755,0,5755,0
1.25683,0,108,0,0,208.418,23,23,8189,0,0,0,0,54,0,31.0769,5755,0,5755,0
1.36222,0,117,0,0,210.917,25,25,8189,0,0,0,0,60,0,29.8538,5755,0,5755,0
1.2574,0,108,0,0,206.405,27,27,8188,0,0,0,0,57,0,28.3279,5755,0,5755,0
1.66516,0,143,0,0,204.476,30,30,8189,0,0,0,0,72,0,29.6209,5755,0,5755,0
1.77007,0,152,0,0,208.516,32,32,8189,0,0,0,0,77,0,29.0734,5755,0,5755,0
1.69973,0,146,1,0,206.048,34,34,8189,1,0,0,0,57,1,29.3297,5756,0,5756,0
2.00291,0,172,0,0,206.304,36,36,8189,0,0,0,0,89,0,30.2499,5756,0,5756,0
2.59671,0,223,0,0,209.548,71,71,8191,0,0,0,0,96,0,28.1066,5756,0,5756,0
5.7625,0,495,0,0,204.781,137,137,8190,0,0,0,0,216,0,46.3008,5756,0,5756,0
10.5906,0,910,0,0,212.412,213,213,8190,0,0,0,0,420,0,49.5855,5756,0,5756,0
15.0587,0,1295,0,0,210.272,291,291,8189,0,0,0,0,612,0,33.4531,5756,0,5756,0
19.6129,0,1685,0,0,205.353,369,369,8189,0,0,0,0,806,0,41.2339,5756,0,5756,0
18.1658,0,1560,20,0,206.441,414,414,8189,20,0,0,0,555,6,51.9734,5776,0,5776,0
10.8147,0,929,28,0,215.49,447,447,8191,28,0,0,0,435,2,39.6847,5804,0,5804,0
5.26022,0,452,447,0,215.013,6,6,8189,447,0,0,0,4,0,38.6481,6251,0,6251,0
1.03507,0,89,0,0,206.808,37,37,8189,0,0,0,0,31,0,32.8823,6251,0,6251,0
4.5876,0,394,0,0,203.891,109,109,8189,0,0,0,0,165,0,30.7274,6251,0,6251,0
8.47726,0,728,0,0,205.856,182,182,8189,0,0,0,0,333,0,53.8487,6251,0,6251,0
12.7557,0,1097,0,0,215.442,257,257,8189,0,0,0,0,514,0,42.3405,6251,0,6251,0
17.6407,0,1517,0,0,208.369,335,335,8189,0,0,0,0,725,0,33.9889,6251,0,6251,0
20.6891,0,1777,0,0,213.378,409,409,8189,0,0,0,0,857,0,48.4906,6251,0,6251,0
16.4019,0,1409,7,0,206.963,444,444,8191,7,0,0,0,473,7,36.3068,6258,0,6258,0
16.3952,0,1408,14,0,207.061,462,462,8191,14,0,0,0,249,12,31.9738,6272,0,6272,0
20.3861,0,1751,27,0,209.113,488,488,7703,27,0,0,0,385,9,39.8012,6299,0,6299,0
15.81,0,1359,23,0,210.315,514,514,8189,23,0,0,0,416,19,45.2059,6322,0,6322,0
0.290903,0,25,3,0,212.075,514,514,8177,3,0,0,0,2,3,45.2059,6325,0,6325,0
6.36869,0,547,514,0,209.747,14,14,8190,514,0,0,0,12,0,38.0424,6839,0,6839,0
2.51508,0,216,0,0,206.187,71,71,8189,0,0,0,0,82,0,32.1485,6839,0,6839,0
6.72278,0,578,0,0,209.051,146,146,8189,0,0,0,0,254,0,34.35,6839,0,6839,0
9.46585,0,813,0,0,207.415,213,213,8189,0,0,0,0,375,0,35.2119,6839,0,6839,0
14.193,0,1219,0,0,208.062,287,287,8189,0,0,0,0,577,0,166.066,6839,0,6839,0
19.4065,0,1667,0,0,208.181,365,365,8189,0,0,0,0,801,0,70.4238,6839,0,6839,0
23.9826,0,2060,0,0,207.857,444,444,8189,0,0,0,0,994,0,52.7887,6839,0,6839,0
19.8447,0,1704,14,0,208.012,485,485,8189,14,0,0,0,593,13,35.8292,6853,0,6853,0
17.1261,0,1472,3,0,210.965,500,500,8189,3,0,0,0,243,3,34.5713,6856,0,6856,0
15.7056,0,1350,18,0,206.538,526,526,8191,18,0,0,0,407,11,48.0829,6874,0,6874,0
6.12267,0,526,526,0,206.538,2,526,8191,526,0,0,0,0,0,48.0829,7400,0,7400,0
0.372469,0,32,0,0,207.185,14,14,8189,0,0,0,0,12,0,1094.77,7400,0,7400,0
2.51424,0,216,0,0,208.289,71,71,8189,0,0,0,0,82,0,1548.66,7400,0,7400,0
6.47155,0,556,0,0,205.306,144,144,8191,0,0,0,0,244,0,195.116,7400,0,7400,0
10.6831,0,918,0,0,205.482,219,219,8191,0,0,0,0,424,0,44.309,7400,0,7400,0
13.2041,0,1134,0,0,207.487,286,286,8189,0,0,0,0,535,0,81.7573,7400,0,7400,0
19.1396,0,1644,0,0,212.21,364,364,8189,0,0,0,0,788,0,47.1977,7400,0,7400,0
17.2199,0,1481,9,0,209.921,393,393,7815,9,0,0,0,350,8,30.5411,7409,0,7409,0
13.478,0,1161,6,0,209.012,421,421,8189,6,0,0,0,358,5,1398.03,7415,0,7415,0
18.3739,0,1578,13,0,209.725,447,447,8189,13,0,0,0,347,12,335.171,7428,0,7428,0
9.48977,0,815,13,0,208.316,460,460,8191,13,0,0,0,179,13,129.677,7441,0,7441,0
