SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
0.000892709,0,2,0,0,100,2,2,8192,0,0,0,0,0,0,0.000448,0,0,0,0
0.00089581,0,2,2,0,100,2,2,8192,2,0,0,0,0,0,0.000448,2,0,2,0
0.00716474,0,16,0,0,128.374,5,5,8189,0,0,0,0,9,0,0.292992,2,0,2,0
0.0116464,0,26,0,0,189.73,7,7,8189,0,0,0,0,18,0,0.419776,2,0,2,0
0.0170175,0,38,0,0,206.353,10,10,8186,0,0,0,0,21,0,0.441728,2,0,2,0
0.0241856,0,54,0,0,207.736,12,12,8187,0,0,0,0,27,0,0.444864,2,0,2,0
0.0300037,0,67,0,0,213.818,15,15,8189,0,0,0,0,37,0,0.444864,2,0,2,0
0.0214982,0,48,2,0,215.013,16,16,8176,2,0,0,0,18,1,0.444864,4,0,4,0
0.0380636,0,85,0,0,205.702,18,18,8189,0,0,0,0,43,0,0.444864,4,0,4,0
0.0429685,0,96,0,0,207.407,21,21,8189,0,0,0,0,48,0,0.454272,4,0,4,0
0.0385198,0,86,0,0,208.197,23,23,8190,0,0,0,0,46,0,0.444864,4,0,4,0
0.0442976,0,99,2,0,206.977,25,25,8189,2,0,0,0,48,1,0.452928,6,0,6,0
0.0568816,0,127,0,0,204.271,27,27,8190,0,0,0,0,54,0,0.54432,6,0,6,0
0.0582154,0,130,19,0,209.792,29,29,8177,19,0,0,0,56,2,4.06963,25,0,25,0
0.0676226,0,151,0,0,208.465,31,31,8187,0,0,0,0,76,0,13.2859,25,0,25,0
0.0470171,0,105,6,0,207.382,32,32,8189,6,0,0,0,38,1,21.4498,31,0,31,0
0.0729847,0,163,0,0,214.126,35,35,8189,0,0,0,0,82,0,24.9388,31,0,31,0
0.0801666,0,179,0,0,212.531,37,37,8189,0,0,0,0,92,0,20.1139,31,0,31,0
0.0761272,0,170,0,0,208.858,40,40,8185,0,0,0,0,90,0,17.7318,31,0,31,0
0.086884,0,194,0,0,205.069,42,42,8187,0,0,0,0,99,0,58.098,31,0,31,0
0.097193,0,217,0,0,206.215,45,45,8189,0,0,0,0,110,0,59.7981,31,0,31,0
0.098077,0,219,0,0,207.463,47,47,8185,0,0,0,0,113,0,37.8139,31,0,31,0
0.104802,0,234,0,0,206.584,49,49,8179,0,0,0,0,119,0,56.8696,31,0,31,0
0.107452,0,240,0,0,206.475,52,52,8189,0,0,0,0,123,0,53.2771,31,0,31,0
0.109721,0,245,0,0,211.295,54,54,8183,0,0,0,0,129,0,52.7063,31,0,31,0
0.123581,0,276,0,0,206.314,57,57,8187,0,0,0,0,143,0,72.0828,31,0,31,0
0.120924,0,270,0,0,206.815,59,59,8189,0,0,0,0,139,0,28.065,31,0,31,0
0.133006,0,297,0,0,206.095,62,62,8187,0,0,0,0,151,0,17.6055,31,0,31,0
0.135265,0,302,0,0,209.564,64,64,8189,0,0,0,0,157,0,12.4123,31,0,31,0
0.13242,0,296,0,0,207.044,66,66,8187,0,0,0,0,151,0,6.1721,31,0,31,0
0.150925,0,337,0,0,205.008,69,69,8189,0,0,0,0,171,0,5.88627,31,0,31,0
0.152271,0,340,0,0,206.469,71,71,8189,0,0,0,0,172,0,5.65914,31,0,31,0
0.158989,0,355,0,0,208.437,74,74,8190,0,0,0,0,183,0,10.649,31,0,31,0
0.165261,0,369,0,0,206.012,76,76,8189,0,0,0,0,190,0,23.7122,31,0,31,0
0.16749,0,374,0,0,206.173,79,79,8187,0,0,0,0,187,0,22.2871,31,0,31,0
0.167937,0,375,0,0,206.577,81,81,8191,0,0,0,0,190,0,56.5515,31,0,31,0
0.178638,0,399,0,0,208.236,84,84,8191,0,0,0,0,203,0,74.11,31,0,31,0
0.176017,0,393,0,0,218.999,86,86,8189,0,0,0,0,203,0,21.065,31,0,31,0
0.159418,0,356,8,0,205.278,88,88,8191,8,0,0,0,137,2,18.3765,39,0,39,0
0.176895,0,395,0,0,204.431,90,90,8189,0,0,0,0,199,0,19.1995,39,0,39,0
0.190334,0,425,0,0,208.829,92,92,8191,0,0,0,0,214,0,18.7873,39,0,39,0
0.169085,0,378,5,0,208.733,94,94,8177,5,0,0,0,145,2,16.0612,44,0,44,0
0.189837,0,424,0,0,204.885,96,94,8189,0,0,0,0,215,0,47.4508,44,0,44,0
0.210043,0,469,0,0,204.283,98,98,8189,0,0,0,0,235,0,61.0772,44,0,44,0
0.186747,0,417,10,0,205.716,100,100,8190,10,0,0,0,159,4,58.6445,54,0,54,0
0.225735,0,504,0,0,207.179,102,102,8187,0,0,0,0,253,0,74.5727,54,0,54,0
0.231499,0,517,0,0,205.399,105,105,8191,0,0,0,0,259,0,65.02,54,0,54,0
0.228493,0,511,0,0,205.652,107,95,8191,0,0,0,0,262,0,38.1696,54,0,54,0
0.213142,0,476,0,0,204.257,110,110,8185,0,0,0,0,234,0,24.1127,54,0,54,0
0.236287,0,529,0,0,208.252,112,112,8190,0,0,0,0,270,0,44.8435,54,0,54,0
0.251687,0,562,0,0,204.133,114,114,8191,0,0,0,0,286,0,31.1947,54,0,54,0
0.258844,0,578,0,0,207.555,117,117,8185,0,0,0,0,291,0,31.1087,54,0,54,0
0.263324,0,588,0,0,204.141,120,120,8191,0,0,0,0,300,0,64.5169,54,0,54,0
0.269808,0,603,0,0,204.039,122,122,8189,0,0,0,0,306,0,52.5302,54,0,54,0
0.253283,0,566,0,0,204.18,124,124,8189,0,0,0,0,285,0,44.279,54,0,54,0
