SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
0.106354,0,19,1,0,112.735,8,8,8189,1,0,0,0,6,1,2.73928,1,0,1,0
0.841336,0,149,0,0,203.723,53,53,8189,0,0,0,0,52,0,4.9533,1,0,1,0
2.71552,0,481,0,0,204.993,127,127,8189,0,0,0,0,208,0,5.80614,1,0,1,0
4.03123,0,714,0,0,205.086,192,192,8189,0,0,0,0,326,0,205.294,1,0,1,0
6.71335,0,1189,0,0,207.807,270,270,8189,0,0,0,0,560,0,616.355,1,0,1,0
8.4908,0,1505,0,0,207.788,344,344,8189,0,0,0,0,719,0,407.159,1,0,1,0
10.8603,0,1925,0,0,204.113,422,422,8189,0,0,0,0,927,0,329.374,1,0,1,0
10.3196,0,1828,11,0,208.213,470,470,8191,11,0,0,0,666,7,304.766,12,0,12,0
14.5776,0,2582,0,0,208.667,548,548,8187,0,0,0,0,1253,0,122.477,12,0,12,0
15.833,0,2805,0,0,214.539,623,623,8191,0,0,0,0,1366,0,515.25,12,0,12,0
15.3714,0,2723,9,0,207.747,673,673,8187,9,0,0,0,1010,2,1047.4,21,0,21,0
0.750894,0,133,61,0,207.747,674,674,8191,61,0,0,0,36,5,988.581,82,0,82,0
3.89577,0,690,674,0,208.475,9,9,8191,674,0,0,0,7,0,474.85,756,0,756,0
0.801602,0,142,0,0,205.894,54,54,8187,0,0,0,0,52,0,96.8914,756,0,756,0
2.71915,0,482,0,0,204.68,127,127,8189,0,0,0,0,208,0,29.4487,756,0,756,0
4.87209,0,864,0,0,212.533,204,204,8189,0,0,0,0,397,0,237.12,756,0,756,0
6.26834,0,1110,0,0,206.522,274,274,8189,0,0,0,0,522,0,227.756,756,0,756,0
8.99647,0,1595,0,0,208.036,352,352,8189,0,0,0,0,763,0,532.07,756,0,756,0
11.0794,0,1962,0,0,206.081,429,429,8187,0,0,0,0,948,0,545.297,756,0,756,0
12.1854,0,2158,0,0,212.485,501,501,8191,0,0,0,0,1051,0,664.171,756,0,756,0
10.4773,0,1856,3,0,209.406,541,541,8187,3,0,0,0,649,3,232.856,759,0,759,0
16.6116,0,2943,0,0,210.545,620,620,8187,0,0,0,0,1435,0,559.118,759,0,759,0
18.7517,0,3322,0,0,205.078,699,699,8187,0,0,0,0,1625,0,608.86,759,0,759,0
16.379,0,2901,34,0,204.742,761,761,8191,34,0,0,0,1405,10,677.116,793,0,793,0
0,0,0,0,0,204.742,761,761,8191,0,0,0,0,0,0,677.116,793,0,793,0
5.16,0,914,761,0,209.934,58,58,8187,761,0,0,0,67,0,1128.79,1554,0,1554,0
2.28104,0,404,0,0,209.901,120,120,8187,0,0,0,0,174,0,1073.54,1554,0,1554,0
4.49314,0,796,0,0,205.308,194,194,8191,0,0,0,0,365,0,248.422,1554,0,1554,0
6.78138,0,1201,0,0,208.433,272,272,8187,0,0,0,0,566,0,291.137,1554,0,1554,0
8.83072,0,1564,0,0,207.274,349,349,8191,0,0,0,0,749,0,312.865,1554,0,1554,0
11.1268,0,1971,0,0,204.482,427,425,8189,0,0,0,0,952,0,54.955,1554,0,1554,0
12.3936,0,2195,0,0,205.717,501,501,8189,0,0,0,0,1065,0,285.021,1554,0,1554,0
14.5054,0,2570,0,0,204.799,575,575,8187,0,0,0,0,1253,0,297.486,1554,0,1554,0
16.3867,0,2903,2,0,214.009,649,649,8184,2,0,0,0,1418,2,160.239,1556,0,1556,0
15.0694,0,2670,0,0,206.946,696,696,8189,0,0,0,0,991,0,409.344,1556,0,1556,0
7.67216,0,1373,55,0,207.43,711,711,8191,55,0,0,0,313,12,937.641,1611,0,1611,0
4.01355,0,711,711,0,207.43,2,711,8191,711,0,0,0,0,0,937.641,2322,0,2322,0
0.417485,0,74,0,0,207.374,31,31,8191,0,0,0,0,29,0,1085.65,2322,0,2322,0
2.04949,0,363,0,0,208.944,103,103,8191,0,0,0,0,150,0,454.687,2322,0,2322,0
4.16606,0,738,0,0,207.566,178,178,8187,0,0,0,0,334,0,323.489,2322,0,2322,0
6.32448,0,1121,0,0,205.922,256,256,8187,0,0,0,0,527,0,170.383,2322,0,2322,0
8.28303,0,1468,0,0,205.247,332,332,8189,0,0,0,0,702,0,296.537,2322,0,2322,0
9.81866,0,1741,0,0,208.174,405,405,8189,0,0,0,0,838,0,226.66,2322,0,2322,0
12.0932,0,2144,0,0,207.668,480,478,8187,0,0,0,0,1039,0,114.604,2322,0,2322,0
14.3481,0,2541,0,0,210.55,556,554,8189,0,0,0,0,1238,0,217.685,2322,0,2322,0
16.6365,0,2947,0,0,205.04,634,634,8187,0,0,0,0,1438,0,439.81,2322,0,2322,0
13.5173,0,2394,25,0,205.512,675,675,8189,25,0,0,0,845,19,479.25,2347,0,2347,0
15.5998,0,2764,24,0,206.147,722,722,8189,24,0,0,0,1019,16,103.697,2371,0,2371,0
15.7113,0,2783,56,0,210.761,764,764,8191,56,0,0,0,995,13,312.289,2427,0,2427,0
17.7685,0,3149,44,0,214.546,797,797,7480,44,0,0,0,786,10,361.754,2471,0,2471,0
4.26873,0,757,4,0,206.294,811,811,8191,4,0,0,0,370,4,1326.17,2475,0,2475,0
4.60482,0,817,817,0,207.218,10,90,8191,817,0,0,0,8,6,1535.75,3292,0,3292,0
0.914634,0,162,0,0,206.081,57,57,8187,0,0,0,0,57,0,1597.32,3292,0,3292,0
2.8272,0,501,0,0,206.087,131,131,8191,0,0,0,0,217,0,770.291,3292,0,3292,0
4.96105,0,879,0,0,205.287,207,207,8189,0,0,0,0,405,0,82.0033,3292,0,3292,0
7.03446,0,1247,0,0,205.247,284,284,8189,0,0,0,0,587,0,208.434,3292,0,3292,0
9.19147,0,1628,0,0,206.508,361,361,8189,0,0,0,0,779,0,378.811,3292,0,3292,0
10.5445,0,1868,0,0,211.455,433,433,8187,0,0,0,0,902,0,241.158,3292,0,3292,0
12.0759,0,2139,5,0,211.494,504,504,8190,5,0,0,0,1036,2,160.245,3297,0,3297,0
13.0884,0,2319,0,0,209.706,557,557,8187,0,0,0,0,884,0,299.785,3297,0,3297,0
15.679,0,2777,0,0,206.838,630,630,8189,0,0,0,0,1353,0,323.218,3297,0,3297,0
11.0355,0,1957,35,0,209.693,662,662,8189,35,0,0,0,640,4,500.949,3332,0,3332,0
0.00563787,0,1,0,0,209.639,662,662,8190,0,0,0,0,1,0,744.017,3332,0,3332,0
4.01896,0,712,662,0,205.563,21,21,8189,662,0,0,0,19,0,1496.35,3994,0,3994,0
1.58081,0,280,0,0,204.533,86,85,8187,0,0,0,0,110,0,1837.23,3994,0,3994,0
3.66402,0,649,0,0,204.787,161,161,8189,0,0,0,0,289,0,1478.34,3994,0,3994,0
5.55026,0,983,0,0,205.343,234,234,8187,0,0,0,0,457,0,399.822,3994,0,3994,0
6.70409,0,1188,0,0,208.13,301,301,8191,0,0,0,0,561,0,160.708,3994,0,3994,0
9.80513,0,1739,0,0,205.925,380,379,8191,0,0,0,0,833,0,337.993,3994,0,3994,0
12.0245,0,2131,0,0,208.444,458,458,8187,0,0,0,0,1028,0,326.375,3994,0,3994,0
11.2141,0,1986,2,0,219.876,521,521,8190,2,0,0,0,961,1,542.225,3996,0,3996,0
12.3923,0,2195,0,0,203.627,569,555,8191,0,0,0,0,824,0,159.008,3996,0,3996,0
17.2516,0,3056,0,0,207.866,647,647,8189,0,0,0,0,1486,0,289.11,3996,0,3996,0
15.035,0,2663,4,0,204.593,693,693,8189,4,0,0,0,969,4,1074.93,4000,0,4000,0
0.220049,0,39,39,0,204.593,693,693,8191,39,0,0,0,0,11,1074.93,4039,0,4039,0
4.14349,0,734,693,0,206.135,20,20,8189,693,0,0,0,18,0,1324.56,4732,0,4732,0
1.59735,0,283,0,0,204.905,86,86,8191,0,0,0,0,112,0,1090.87,4732,0,4732,0
3.10486,0,550,0,0,205.924,152,152,8189,0,0,0,0,244,0,192.111,4732,0,4732,0
5.22734,0,926,0,0,204.487,225,224,8189,0,0,0,0,430,0,317.214,4732,0,4732,0
7.62521,0,1352,0,0,210.163,302,302,8187,0,0,0,0,641,0,120.534,4732,0,4732,0
9.57951,0,1697,0,0,217.875,379,379,8187,0,0,0,0,816,0,99.5516,4732,0,4732,0
12.0235,0,2130,0,0,205.618,458,458,8189,0,0,0,0,1030,0,305.139,4732,0,4732,0
11.298,0,2001,1,0,215.573,521,521,8190,1,0,0,0,973,1,868.747,4733,0,4733,0
12.0268,0,2130,6,0,211.322,552,552,8191,6,0,0,0,525,4,463.588,4739,0,4739,0
15.6442,0,2771,0,0,211.213,626,626,8189,0,0,0,0,1351,0,856.231,4739,0,4739,0
16.3006,0,2891,6,0,209.962,679,679,8191,6,0,0,0,1082,2,214.161,4745,0,4745,0
15.1067,0,2677,5,0,211.762,723,723,8189,5,0,0,0,972,5,284.608,4750,0,4750,0
11.0874,0,1964,18,0,205.746,735,732,8189,18,0,0,0,259,8,885.347,4768,0,4768,0
6.20825,0,1103,82,0,212.731,756,756,8187,82,0,0,0,500,3,332.385,4850,0,4850,0
4.31402,0,764,756,0,208.493,8,8,7443,756,0,0,0,6,0,334.187,5606,0,5606,0
0.834901,0,148,0,0,207.216,53,53,8187,0,0,0,0,52,0,816.125,5606,0,5606,0
2.69186,0,477,0,0,205.764,126,126,8187,0,0,0,0,205,0,1010.86,5606,0,5606,0
3.77157,0,668,0,0,208.888,188,188,8189,0,0,0,0,305,0,533.352,5606,0,5606,0
6.59912,0,1169,0,0,209.073,265,265,8189,0,0,0,0,550,0,351.373,5606,0,5606,0
8.8022,0,1559,0,0,207.315,343,343,8189,0,0,0,0,743,0,366.792,5606,0,5606,0
10.8294,0,1918,0,0,208.077,421,421,8189,0,0,0,0,922,0,259.085,5606,0,5606,0
13.0068,0,2305,0,0,209.808,498,498,8189,0,0,0,0,1116,0,447.745,5606,0,5606,0
12.3869,0,2194,16,0,209.951,548,548,8191,16,0,0,0,817,10,486.146,5622,0,5622,0
13.8726,0,2457,0,0,204.008,613,613,8187,0,0,0,0,1183,0,1662.81,5622,0,5622,0
17.727,0,3145,1,0,205.566,674,674,7533,1,0,0,0,1217,1,793.826,5623,0,5623,0
11.8048,0,2092,32,0,221.012,706,706,8189,32,0,0,0,691,9,1256.74,5655,0,5655,0
12.0339,0,2131,24,0,214.49,722,722,8189,24,0,0,0,366,7,1425.69,5679,0,5679,0
7.93553,0,1406,53,0,208.382,737,737,8191,53,0,0,0,334,7,2017.32,5732,0,5732,0
4.17019,0,739,739,0,209.466,8,22,8190,739,0,0,0,6,2,2056.32,6471,0,6471,0
0.637816,0,113,0,0,205.874,43,43,8189,0,0,0,0,37,0,2397.02,6471,0,6471,0
2.41489,0,428,0,0,207.14,116,116,8189,0,0,0,0,182,0,2022.36,6471,0,6471,0
3.50663,0,634,0,0,207.095,178,178,8191,0,0,0,0,288,0,725.74,6471,0,6471,0
6.3298,0,1122,0,0,206.683,256,256,8189,0,0,0,0,524,0,176.732,6471,0,6471,0
8.52469,0,1510,0,0,210.306,334,334,8161,0,0,0,0,720,0,398.421,6471,0,6471,0
10.3104,0,1826,0,0,207.482,409,409,8187,0,0,0,0,881,0,389.87,6471,0,6471,0
