SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
30,0.34868,12,0,1,0,120.412,12,8189,1,0,10,1,7.04704,1,1,1,0,0,1,-960523893873704
209,2.43351,72,0,0,0,244.136,72,8189,0,0,85,0,10.5065,1,1,1,0,0,1,3428484593
330,3.84278,124,0,0,0,314.309,124,8189,0,0,159,0,10.4366,1,1,1,0,0,1,3364280558
463,5.39155,174,0,0,0,373.908,174,8188,0,0,237,0,145.204,1,1,1,0,0,1,3632965035
461,5.36809,213,0,0,0,427.994,214,8184,0,0,241,0,167.673,1,1,1,0,0,1,3399162594
593,6.90459,257,0,0,0,499.706,257,8190,0,0,314,0,171.365,1,1,1,0,0,1,3387100650
443,5.15826,285,0,0,0,537.925,285,8189,0,0,239,0,275.219,1,1,1,0,0,1,3397473393
543,6.32138,316,0,0,0,572.605,316,8188,0,0,294,0,299.948,1,1,1,0,0,1,3108282315
645,7.50098,350,0,0,0,671.418,350,8189,0,0,351,0,290.21,1,1,1,0,0,1,3675523688
396,4.61098,369,0,0,0,724.564,369,8189,0,0,216,0,275.999,1,1,1,0,0,1,3403398775
403,4.693,388,0,0,0,829.09,388,8190,0,0,221,0,283.466,1,1,1,0,0,1,3231697119
416,4.84395,406,0,0,0,877.122,406,8189,0,0,228,0,290.967,1,1,1,0,0,1,3554520664
419,4.87871,424,0,0,0,999.924,424,8189,0,0,229,0,309.837,1,1,1,0,0,1,3332939400
431,5.01801,441,0,0,0,1125.57,441,8190,0,0,237,0,356.545,1,1,1,0,0,1,3383619087
408,4.75094,457,0,0,0,1265.34,457,8188,0,0,225,0,404.78,1,1,1,0,0,1,2962968172
467,5.43754,475,0,0,0,1353.85,475,8189,0,0,258,0,429.042,1,1,1,0,0,1,3805016810
299,3.48119,486,0,0,0,1242.11,486,8190,0,0,167,0,405.164,1,1,1,0,0,1,3457749580
266,3.09679,496,0,0,0,1312.09,496,8189,0,0,149,0,446.712,1,1,1,0,0,1,3417264264
444,5.16743,511,0,0,0,1291.09,511,8190,0,0,246,0,388.892,1,1,1,0,0,1,3186639774
527,6.13542,529,0,0,0,1310.12,529,8189,0,0,292,0,305.317,1,1,1,0,0,1,3560868902
362,4.2152,541,0,0,0,1341.91,541,8189,0,0,202,0,303.302,1,1,1,0,0,1,3423486199
340,3.95763,552,0,0,0,1261.6,552,8189,0,0,190,0,349.417,1,1,1,0,0,1,3402703826
473,5.50715,567,0,0,0,1224.19,567,8190,0,0,263,0,373.237,1,1,1,0,0,1,3305483544
521,6.06387,584,0,0,0,1359.66,584,8190,0,0,289,0,366.691,1,1,1,0,0,1,3375611062
451,5.25103,597,0,0,0,1280.73,597,8189,0,0,252,0,410.627,1,1,1,0,0,1,3493289295
465,5.41417,611,0,0,0,1201.68,611,8189,0,0,259,0,460.539,1,1,1,0,0,1,3367824288
497,5.787,625,0,0,0,1282.81,625,8186,0,0,277,0,437.149,1,1,1,0,0,1,3432324891
467,5.43779,638,0,0,0,1261.43,638,8184,0,0,261,0,330.244,1,1,1,0,0,1,3307822331
606,7.05635,655,0,0,0,1291.45,655,8190,0,0,339,0,215.383,1,1,1,0,0,1,3353846761
402,4.67962,666,0,0,0,1380.26,666,8189,0,0,224,0,233.74,1,1,1,0,0,1,3488403478
494,5.75,679,0,0,0,1278.98,679,8189,0,0,275,0,221.254,1,1,1,0,0,1,3424024532
541,6.29951,693,0,0,0,1431.8,693,8187,0,0,301,0,212.262,1,1,1,0,0,1,3343107534
434,5.05336,704,0,0,0,1469.96,704,8189,0,0,244,0,262.651,1,1,1,0,0,1,3341539221
591,6.88115,719,0,0,0,1293.25,719,8189,0,0,331,0,290.676,1,1,1,0,0,1,3491396771
531,6.18143,732,0,0,0,1378.77,732,8189,0,0,298,0,265.749,1,1,1,0,0,1,3389215251
541,6.29924,745,0,0,0,1366.67,745,8189,0,0,303,0,284.048,1,1,1,0,0,1,3368268270
526,6.12462,758,0,0,0,1444.95,758,8184,0,0,294,0,286.622,1,1,1,0,0,1,3389694259
568,6.61363,771,0,0,0,1474.65,771,8189,0,0,317,0,358.887,1,1,1,0,0,1,3431607578
521,6.06601,783,0,0,0,1367.73,783,8189,0,0,292,0,441.774,1,1,1,0,0,1,3388959327
640,7.45019,798,0,0,0,1303.48,798,8186,0,0,358,0,374.506,1,1,1,0,0,1,3391968355
537,6.25281,810,0,0,0,1502.08,810,8186,0,0,301,0,376.428,1,1,1,0,0,1,3361407986
496,5.77473,821,0,0,0,1480.38,821,8189,0,0,277,0,368.077,1,1,1,0,0,1,3403302596
659,7.67291,835,0,0,0,1467.49,835,8190,0,0,369,0,259.564,1,1,1,0,0,1,3391898465
467,5.43758,845,0,0,0,1550.79,845,8188,0,0,263,0,369.323,1,1,1,0,0,1,3372385996
653,7.6011,859,0,0,0,1339.76,859,8189,0,0,366,0,294.951,1,1,1,0,0,1,3407615840
671,7.80347,872,0,0,0,1456.2,872,8189,0,0,376,0,274.671,1,1,1,0,0,1,3413516017
522,6.07789,883,0,0,0,1420.69,883,8186,0,0,292,0,211.586,1,1,1,0,0,1,3418076890
700,8.151,897,0,0,0,1335.05,897,8189,0,0,392,0,164.155,1,1,1,0,0,1,3281232071
589,6.85822,909,0,0,0,1484.11,909,8190,0,0,330,0,256.105,1,1,1,0,0,1,3471153332
657,7.6481,922,0,0,0,1385.74,922,8186,0,0,368,0,324.082,1,1,1,0,0,1,3424892274
716,8.3369,936,0,0,0,1469.53,936,8188,0,0,401,0,356.324,1,1,1,0,0,1,3398006710
540,6.28813,946,0,0,0,1433.46,946,8190,0,0,304,0,392.794,1,1,1,0,0,1,3307001883
703,8.18509,949,0,0,0,1429.69,959,8181,0,0,400,0,367.902,1,1,1,0,0,1,3483445623
633,7.37021,971,0,0,0,1489.11,971,8189,0,0,351,0,309.825,1,1,1,0,0,1,3387038059
663,7.71835,983,0,0,0,1410.92,983,8189,0,0,372,0,325.259,1,1,1,0,0,1,3384016008
825,9.60587,998,0,0,0,1420.74,998,8190,0,0,464,0,296.162,1,1,1,0,0,1,3408125481
123,1.43222,1000,0,3,0,1353.45,1000,8189,3,0,67,1,290.361,4,2,4,0,0,1,639028728
1000,11.6434,1000,0,0,0,1369.55,1000,7192,0,0,2,0,311.281,4,2,4,0,0,1,4954433250
1018,11.8542,1018,0,0,0,1253.66,1018,8187,0,0,572,0,318.619,4,2,4,0,0,1,4299340103
0,0,1018,0,0,0,1253.66,1018,8187,0,0,0,0,318.619,4,2,4,0,0,1,0
1037,12.075,1037,0,0,0,1598.33,1037,8190,0,0,582,0,239.937,4,2,4,0,0,1,5362900932
1027,11.9577,1054,0,0,0,1509.16,1054,8189,0,0,577,0,356.266,4,2,4,0,0,1,5103386667
28,0.326048,1055,0,0,0,1509.19,1055,8190,0,0,16,0,359.585,4,2,4,0,0,1,396546275
1073,12.496,1073,0,0,0,1651.43,1073,8189,0,0,602,0,253.985,4,2,4,0,0,1,5254118823
572,6.6587,1082,0,0,0,1575.05,1082,8189,0,0,322,0,301.52,4,2,4,0,0,1,4521076502
519,6.04255,1091,0,0,0,1638.47,1091,8190,0,0,292,0,348.869,4,2,4,0,0,1,1368458832
1109,12.914,1109,0,0,0,1580.79,1109,8190,0,0,623,0,306.319,4,2,4,0,0,1,5275982630
488,5.68216,1117,0,0,0,1519,1117,8189,0,0,274,0,282.476,4,2,4,0,0,1,3536074520
692,8.05788,1128,0,0,0,1422.07,1128,8189,0,0,389,0,284.223,4,2,4,0,0,1,3235263700
1091,12.7001,1145,0,0,0,1541.75,1145,8189,0,0,614,0,361.857,4,2,4,0,0,1,3390958331
446,5.19331,1152,0,0,0,1479.96,1152,8188,0,0,251,0,333.785,4,2,4,0,0,1,3558588080
964,11.2246,1167,0,0,0,1345.39,1167,8189,0,0,543,0,274.881,4,2,4,0,0,1,3396453572
926,10.7829,1178,0,0,0,1450.99,1182,8189,0,0,523,0,413.725,4,2,4,0,0,1,3400117680
667,7.76581,1192,0,0,0,1454.91,1192,8189,0,0,373,0,515.634,4,2,4,0,0,1,3383512414
701,8.15897,1202,0,0,0,1550.65,1202,8189,0,0,396,0,404.034,4,2,4,0,0,1,3404026074
910,10.5965,1216,0,0,0,1535.88,1216,8189,0,0,512,0,315.905,4,2,4,0,0,1,3388969014
863,10.0496,1228,0,0,0,1519.71,1228,8189,0,0,486,0,267.135,4,2,4,0,0,1,3392041221
736,8.56721,1236,0,0,0,1485.97,1239,8189,0,0,418,0,274.124,4,2,4,0,0,1,3398655651
963,11.212,1253,0,0,0,1441.2,1253,8190,0,0,541,0,309.86,4,2,4,0,0,1,3392737520
725,8.43943,1264,0,0,0,1561.5,1264,8188,0,0,409,0,218.761,4,2,4,0,0,1,3320224759
745,8.67432,1274,0,0,0,1551.69,1274,8189,0,0,420,0,183.561,4,2,4,0,0,1,3440773856
961,11.1891,1288,0,0,0,1514.64,1288,8189,0,0,541,0,317.886,4,2,4,0,0,1,3409671319
681,7.92918,1297,0,0,0,1541.93,1297,8189,0,0,384,0,304.188,4,2,4,0,0,1,3390037142
980,11.4059,1311,0,0,0,1511.32,1311,8188,0,0,553,0,262.336,4,2,4,0,0,1,3402434983
795,9.25447,1322,0,0,0,1591.09,1322,8189,0,0,449,0,339.073,4,2,4,0,0,1,3378706894
830,9.66474,1333,0,0,0,1511.27,1333,8189,0,0,468,0,217.084,4,2,4,0,0,1,3414050317
1007,11.7258,1346,0,0,0,1567.09,1346,8189,0,0,568,0,282.604,4,2,4,0,0,1,3386117723
843,9.81393,1358,0,0,0,1555.26,1358,8190,0,0,476,0,275.382,4,2,4,0,0,1,3358410652
841,9.79255,1369,0,0,0,1570.48,1369,8189,0,0,474,0,295.603,4,2,4,0,0,1,3421810427
929,10.8145,1381,0,0,0,1549.87,1381,8189,0,0,524,0,381.845,4,2,4,0,0,1,3391426912
809,9.41932,1392,0,0,0,1522.67,1392,8189,0,0,457,0,315.766,4,2,4,0,0,1,3408381290
919,10.7001,1403,0,0,0,1555.28,1403,8185,0,0,519,0,285.341,4,2,4,0,0,1,3378098339
832,9.68757,1414,0,0,0,1616.4,1414,8187,0,0,470,0,324.641,4,2,4,0,0,1,3395388131
882,10.2705,1425,0,0,0,1566.08,1425,8190,0,0,498,0,190.573,4,2,4,0,0,1,3403371296
945,11.0044,1437,0,0,0,1596.09,1437,8189,0,0,535,0,409.788,4,2,4,0,0,1,3396406075
821,9.55912,1448,0,0,0,1606.21,1448,8190,0,0,465,0,377.349,4,2,4,0,0,1,3387659014
902,10.5034,1459,0,0,0,1675.41,1459,8189,0,0,509,0,319.213,4,2,4,0,0,1,3408687581
839,9.76934,1469,0,0,0,1657.25,1469,8189,0,0,474,0,329.475,4,2,4,0,0,1,3353579652
1032,12.0097,1477,0,0,0,1574.48,1482,8188,0,0,586,0,376.475,4,2,4,0,0,1,3435678928
900,10.4785,1493,0,0,0,1621.35,1493,8189,0,0,506,0,413.655,4,2,4,0,0,1,3373625370
963,11.2132,1504,0,0,0,1619.37,1504,8189,0,0,544,0,379.597,4,2,4,0,0,1,3405350253
997,11.6083,1516,0,0,0,1580.53,1516,8190,0,0,564,0,362.975,4,2,4,0,0,1,3399601648
950,11.0619,1528,0,0,0,1554.19,1528,8184,0,0,536,0,364.513,4,2,4,0,0,1,3375314273
993,11.5589,1539,0,0,0,1637.36,1539,8189,0,0,561,0,363.837,4,2,4,0,0,1,3413210701
944,10.9924,1550,0,0,0,1565.54,1550,8189,0,0,533,0,302.732,4,2,4,0,0,1,3380986753
988,11.5011,1562,0,0,0,1557.75,1562,8188,0,0,558,0,336.022,4,2,4,0,0,1,3371282002
946,11.015,1573,0,0,0,1558.13,1573,8189,0,0,534,0,299.249,4,2,4,0,0,1,3413640504
1008,11.7356,1584,0,0,0,1546.18,1584,8188,0,0,570,0,302.044,4,2,4,0,0,1,3395055334
1001,11.6525,1596,0,0,0,1587.69,1596,8189,0,0,565,0,331.77,4,2,4,0,0,1,3409835816
934,10.8756,1606,0,0,0,1622.85,1606,8189,0,0,528,0,271.806,4,2,4,0,0,1,3302634107
977,11.3759,1617,0,0,0,1663.16,1617,8189,0,0,552,0,296.954,4,2,4,0,0,1,3423627884
951,11.0728,1628,0,0,0,1682.83,1628,8189,0,0,540,0,417.301,4,2,4,0,0,1,3444496799
955,11.1199,1638,0,0,0,1665.86,1638,8189,0,0,541,0,320.145,4,2,4,0,0,1,3397072224
1079,12.562,1650,0,0,0,1659.72,1650,8179,0,0,610,0,352.061,4,2,4,0,0,1,3394516136
896,10.4332,1660,0,0,0,1691.07,1660,8189,0,0,506,0,303.174,4,2,4,0,0,1,3373480928
1123,13.076,1672,0,0,0,1675.73,1672,8189,0,0,635,0,345.817,4,2,4,0,0,1,3414655670
862,10.0371,1682,0,0,0,1731.53,1682,8187,0,0,487,0,353.563,4,2,4,0,0,1,3368306277
1114,12.9721,1693,0,0,0,1685.19,1693,8189,0,0,630,0,290.862,4,2,4,0,0,1,3418712936
913,10.6277,1703,0,0,0,1739.94,1703,8189,0,0,516,0,271.643,4,2,4,0,0,1,3393051205
1097,12.7733,1715,0,0,0,1694.62,1715,8189,0,0,620,0,389.055,4,2,4,0,0,1,3392793758
950,11.0611,1725,0,0,0,1749.46,1725,8189,0,0,537,0,290.222,4,2,4,0,0,1,3332593779
1071,12.4705,1736,0,0,0,1708.41,1736,8189,0,0,606,0,381.717,4,2,4,0,0,1,3434360499
1017,11.8416,1747,0,0,0,1736.83,1747,8190,0,0,575,0,259.156,4,2,4,0,0,1,3408274480
982,11.4323,1757,0,0,0,1733.79,1757,8189,0,0,556,0,286.844,4,2,4,0,0,1,3391897322
1059,12.3306,1768,0,0,0,1753.25,1768,8189,0,0,600,0,300.751,4,2,4,0,0,1,3392653285
979,11.3991,1778,0,0,0,1727.32,1778,8188,0,0,554,0,284.363,4,2,4,0,0,1,3374833824
1128,13.1328,1789,0,0,0,1731.53,1789,8189,0,0,639,0,366.632,4,2,4,0,0,1,3416512499
1009,11.7498,1799,0,0,0,1713.92,1799,8189,0,0,571,0,277.164,4,2,4,0,0,1,3383350957
1105,12.8627,1810,0,0,0,1724.99,1810,8189,0,0,625,0,185.401,4,2,4,0,0,1,3397379587
1027,11.9584,1821,0,0,0,1731.65,1821,8189,0,0,581,0,163.352,4,2,4,0,0,1,3397591363
1085,12.6323,1831,0,0,0,1700.8,1831,8189,0,0,614,0,358.386,4,2,4,0,0,1,3394374231
1068,12.4345,1842,0,0,0,1700.8,1842,8189,0,0,604,0,429.089,4,2,4,0,0,1,3367558850
1065,12.396,1852,0,0,0,1700.8,1852,8190,0,0,603,0,273.39,4,2,4,0,0,1,3428466175
1086,12.64,1863,0,0,0,1700.8,1863,8184,0,0,614,0,263.373,4,2,4,0,0,1,3263870064
1037,12.0738,1868,0,0,0,1700.8,1873,8190,0,0,590,0,452.793,4,2,4,0,0,1,3531282081
1086,12.6456,1883,0,0,0,1700.8,1883,8190,0,0,613,0,390.557,4,2,4,0,0,1,3371027311
1032,12.0162,1893,0,0,0,1700.8,1893,8190,0,0,584,0,302.662,4,2,4,0,0,1,3377830665
1147,13.3554,1904,0,0,0,1700.8,1904,8189,0,0,649,0,313.401,4,2,4,0,0,1,3428325939
1051,12.2346,1914,0,0,0,1700.8,1914,8190,0,0,595,0,195.593,4,2,4,0,0,1,3390385783
1109,12.9125,1925,0,0,0,1700.8,1925,8189,0,0,629,0,217.06,4,2,4,0,0,1,3388678210
973,11.3291,1934,0,0,0,1700.8,1934,8189,0,0,551,0,310.955,4,2,4,0,0,1,3405576114
1152,13.4118,1945,0,0,0,1700.8,1945,8189,0,0,652,0,328.206,4,2,4,0,0,1,3382653872
1020,11.8761,1954,0,0,0,1700.8,1954,8189,0,0,578,0,323.069,4,2,4,0,0,1,3388669571
1106,12.874,1964,0,0,0,1700.8,1964,8189,0,0,626,0,318.328,4,2,4,0,0,1,3402165393
1044,12.1564,1974,0,0,0,1700.8,1974,8189,0,0,591,0,388.659,4,2,4,0,0,1,3400803003
1149,13.3789,1984,0,0,0,1700.8,1984,8186,0,0,651,0,399.946,4,2,4,0,0,1,3366721369
1081,12.5868,1994,0,0,0,1700.8,1994,8190,0,0,612,0,254.171,4,2,4,0,0,1,3420135683
1189,13.8458,2005,0,0,0,1700.8,2005,8189,0,0,673,0,256.967,4,2,4,0,0,1,3323073074
1058,12.3156,2015,0,0,0,1700.8,2015,8189,0,0,599,0,296.931,4,2,4,0,0,1,3418783097
