MSS,1000
SendRate(Mb/s),ReceiveRate(Mb/s),RecvPackets,Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
0,5.87055,934,0,2,211.062,2,8192,0,0,358,2,0,0,0.007648,0,2,0,2
0,6.70307,877,0,1,178.28,2,8192,0,0,193,1,0,0,0.007648,0,3,0,3
0,7.23656,947,0,2,66.816,2,8192,0,0,350,2,0,0,0.007648,0,5,0,5
0,7.0652,924,0,1,89.363,2,8192,0,0,416,1,0,0,0.007648,0,6,0,6
0,8.03479,1051,0,0,155.88,2,8192,0,0,534,0,0,0,0.007648,0,6,0,6
0,6.73315,881,0,3,419.374,2,8192,0,0,200,3,0,0,0.007648,0,9,0,9
0,6.53555,855,0,2,100.423,2,8192,0,0,297,2,0,0,0.007648,0,11,0,11
0,7.07789,926,0,0,118.282,2,8192,0,0,470,0,0,0,0.007648,0,11,0,11
0,6.69461,876,0,2,92.617,2,8192,0,0,333,2,0,0,0.007648,0,13,0,13
0,6.78619,888,0,2,93.764,2,8192,0,0,338,2,0,0,0.007648,0,15,0,15
0,7.19134,941,0,0,332.716,2,8192,0,0,477,0,0,0,0.007648,0,15,0,15
0,7.18309,940,0,1,154.396,2,8192,0,0,359,1,0,0,0.007648,0,16,0,16
0,7.8686,1030,0,0,151.565,2,8192,0,0,522,0,0,0,0.007648,0,16,0,16
0,6.65816,872,0,1,143.227,2,8192,0,0,324,1,0,0,0.007648,0,17,0,17
0,6.21572,813,0,2,182.076,2,8192,0,0,311,2,0,0,0.007648,0,19,0,19
0,7.04794,922,0,0,72.68,2,8192,0,0,430,0,0,0,0.007648,0,19,0,19
0,6.79266,889,0,3,95.14,2,8192,0,0,300,3,0,0,0.007648,0,22,0,22
0,6.83474,894,0,1,205.439,2,8192,0,0,391,1,0,0,0.007648,0,23,0,23
0,7.293,954,0,1,291.727,2,8192,0,0,416,1,0,0,0.007648,0,24,0,24
0,6.16982,807,0,2,143.114,2,8192,0,0,294,2,0,0,0.007648,0,26,0,26
0,7.51372,983,0,1,346.197,2,8192,0,0,455,1,0,0,0.007648,0,27,0,27
0,7.49269,980,0,0,167.05,2,8192,0,0,14,0,0,0,0.007648,0,27,0,27
