SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
6,0.0661158,4,0,0,0,100,4,8190,0,0,2,0,2.72563,0,0,0,0,0,1,-951862793293995
6,0.0698652,6,0,0,0,133.914,6,8189,0,0,2,0,4.79898,0,0,0,0,0,1,3110312318
10,0.116438,10,0,0,0,315.016,10,8190,0,0,4,0,7.61779,0,0,0,0,0,1,3974198939
5,0.058222,12,0,0,0,402.224,12,8190,0,0,2,0,8.11866,0,0,0,0,0,1,3482164168
11,0.128064,16,0,0,0,584.007,16,8189,0,0,4,0,9.43488,0,0,0,0,0,1,1017268960
43,0.500651,24,0,22,0,985.054,24,8189,22,0,8,1,10.0522,22,1,22,0,0,1,5931038908
3156,36.7278,324,0,0,0,74.68,324,8189,0,0,1631,0,359.597,22,1,22,0,0,1,3377185366
3215,37.4148,466,0,0,0,160.448,466,8189,0,0,1756,0,471.301,22,1,22,0,0,1,3445013582
3045,35.4575,570,0,0,0,160.759,570,8188,0,0,1680,0,478.36,22,1,22,0,0,1,3393880730
2768,32.1771,649,0,28,0,215.04,649,8190,28,0,1518,1,288.253,50,2,50,0,0,1,3372651848
3461,40.2987,721,0,0,0,243.449,723,8184,0,0,1582,0,383.394,50,2,50,0,0,1,3437234092
3040,35.3798,775,0,113,0,266.816,775,8190,113,0,1218,2,561.9,163,4,163,0,0,1,3134708068
3298,38.3947,814,0,164,0,179.464,816,8187,164,0,1024,1,727.324,327,5,327,0,0,1,3654116963
3161,36.7463,883,0,0,0,275.707,883,8189,0,0,1768,0,442.17,327,5,327,0,0,1,3293690857
2655,30.891,935,0,8,0,293.866,935,8189,8,0,1483,1,426.561,335,6,335,0,0,1,2895119417
3745,43.5698,987,0,0,0,286.616,987,8189,0,0,1581,0,459.001,335,6,335,0,0,1,3961175367
2956,34.412,1037,0,0,0,340.245,1040,8190,0,0,1660,0,408.216,335,6,335,0,0,1,3436368386
3111,36.1457,1092,0,7,0,335.589,1092,8189,7,0,1742,1,343.243,342,7,342,0,0,1,3203958743
3436,39.888,1113,0,1,0,286.406,1113,8189,1,0,716,1,696.399,343,8,343,0,0,1,3560055846
