SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
51.1888,0,4396,3530,0,207.901,32193,95,6659,1231,268.278,0,0,20,29,125.496,305248,0,362247,0
47.2018,0,4056,0,0,206.07,13858,912,8191,0,251.149,0,0,68,0,37.2503,305248,0,362247,0
47.1303,0,4049,1,0,205.806,1254,798,8191,1,282.834,0,0,84,1,34.2218,305249,0,362248,0
51.2728,0,4409,129,0,206.184,14282,1644,8153,125,256,0,0,73,12,61.8043,305374,0,362377,0
77.2424,0,6636,847,0,206.378,3425,3425,8191,835,85,0,0,66,39,232.89,306209,0,363224,0
57.8167,0,4968,4952,0,211.541,2829,2970,8191,4968,121.097,0,0,11,42,346.947,311177,0,368176,0
37.3317,0,3213,2977,0,214.376,2865,2865,8191,2977,134,0,0,5,3,1147.93,314154,0,371153,0
35.3743,0,3044,5305,0,214.302,2338,2410,8191,3044,145,0,0,4,2,2463.41,317198,0,376458,0
75.4133,0,6486,826,0,213.569,15829,4642,8191,3087,220,0,0,6,42,1122.17,320285,0,377284,0
48.66,0,4181,6657,0,213.489,8460,4052,7428,2317,239.678,0,0,6,20,528.668,322602,0,383941,0
64.3301,0,5526,106,0,207.575,14943,2248,8152,1445,105,0,0,40,12,289.86,324047,0,384047,0
73.0395,0,6278,2330,0,207.575,14943,6170,8152,2356,392,0,0,0,97,289.86,326403,0,386377,0
30.6695,0,2636,6800,0,207.774,13023,5372,8153,2006,375.654,0,0,24,0,46.8017,328409,0,393177,0
36.517,0,3141,0,0,205.837,4542,2592,8099,3141,133.582,0,0,29,0,904.828,331550,0,393177,0
75.4318,0,6479,1108,0,205.649,13494,4146,8191,2333,231,0,0,4,58,544.672,333883,0,394285,0
54.0644,0,4645,5375,0,206.94,3654,16,5143,3400,187.652,0,0,20,0,1042.17,337283,0,399660,0
51.655,0,4437,245,0,207.54,5641,1168,8139,245,233,0,0,43,15,1381.79,337528,0,399905,0
77.3798,0,6647,162,0,207.016,7835,3399,8191,146,71,0,0,53,21,3065.72,337674,0,400067,0
103.537,0,8924,4479,0,207.016,7835,7835,8191,4488,166,0,0,0,106,3065.72,342162,0,404546,0
49.8876,0,4287,7909,0,208.526,6205,7496,8191,4287,153.278,0,0,6,4,2858.15,346449,0,412455,0
76.2526,0,6552,7496,0,209.326,13971,6884,7811,6552,142.367,0,0,5,0,2577.11,353001,0,419951,0
63.9352,0,5500,0,0,209.326,13971,7811,7811,4573,142.367,0,0,0,0,2577.11,357574,0,419951,0
65.3657,0,5615,7811,0,211.18,10931,6499,7725,5615,131.163,0,0,6,0,1172.06,363189,0,427762,0
48.8106,0,4193,771,0,211.18,10931,7725,7725,2967,269,0,0,0,37,1172.06,366156,0,428533,0
43.9454,0,3775,7725,0,209.226,12161,4645,7615,3775,252.686,0,0,16,0,258.178,369931,0,436258,0
47.9239,0,4117,0,0,206.315,10529,865,6732,3252,245.37,0,0,19,0,53.441,373183,0,436258,0
53.26,0,4576,218,0,209.202,5999,2921,8102,218,254,0,0,44,20,106.614,373401,0,436476,0
48.1216,0,4134,3121,0,206.015,12606,914,8135,866,252.633,0,0,46,0,32.4397,374267,0,439597,0
84.8543,0,7288,1500,0,206.923,5067,4151,8191,1500,147,0,0,49,40,210.596,375767,0,441097,0
31.0184,0,2665,5725,0,207.332,5076,4894,8191,1749,237.435,0,0,2,39,169.793,377516,0,446822,0
77.634,0,6673,88,0,206.867,11013,3757,7949,4064,99,0,0,42,2,4062.73,381580,0,446910,0
78.6267,0,6756,2764,0,206.867,11013,7749,8191,2764,369,0,0,0,89,4062.73,384344,0,449674,0
32.2012,0,2767,8191,0,207.808,5331,6052,8012,2325,237.528,0,0,17,0,580.047,386669,0,457865,0
60.8648,0,5226,0,0,206.699,15926,4474,8181,5226,185.105,0,0,26,0,53.7555,391895,0,457865,0
54.7813,0,4708,8071,0,206.892,14027,7449,8191,1384,236,0,0,1,29,400.004,393279,0,465936,0
52.2804,0,4490,7,0,206.099,4143,1042,8148,1513,254,0,0,42,1,37.9259,394792,0,465943,0
49.9966,0,4294,11,0,205.956,7230,923,8134,11,240.338,0,0,62,1,33.3715,394803,0,465954,0
52.5159,0,4514,0,0,207.002,4736,1010,8134,0,213.034,0,0,85,0,104.191,394803,0,465954,0
35.1265,0,3024,40,0,206.217,1154,547,8159,40,478.084,0,0,55,13,35.2468,394843,0,465994,0
26.217,0,2252,2,0,205.56,7486,475,8191,2,543.904,0,0,76,2,298.422,394845,0,465996,0
25.6229,0,2202,0,0,205.305,3589,489,8191,0,433.734,0,0,74,0,991.897,394845,0,465996,0
120.804,0,10375,7225,0,206.85,4193,4193,8191,5827,60,0,0,24,60,3764.56,400672,0,473221,0
61.2102,0,5258,3860,0,219.642,2616,3463,8175,5258,55.9074,0,0,15,0,756.724,405930,0,477081,0
72.2959,0,6209,6209,0,215.194,1966,2034,7773,6209,55.6274,0,0,11,0,198.878,412139,0,483290,0
50.6041,0,4349,3817,0,212.731,1783,1783,8191,3817,55.6268,0,0,3,0,143.771,415956,0,487107,0
42.8779,0,3682,2355,0,208.74,2336,2336,8191,2334,80,0,0,8,10,604.601,418290,0,489462,0
55.4364,0,4764,3286,0,213.16,1984,1645,7678,3307,96.1161,0,0,11,23,1310.13,421597,0,492748,0
37.239,0,3204,2032,0,210.458,1499,1600,8153,2032,113.249,0,0,8,10,1168.91,423629,0,494780,0
36.701,0,3154,1855,0,210.052,1213,1236,8133,1855,140.757,0,0,8,5,419.503,425484,0,496635,0
36.068,0,3100,358,0,205.617,24164,841,8191,358,184.357,0,0,57,24,196.036,425842,0,496993,0
47.6208,0,4091,3803,0,207.869,17525,3528,8191,709,293,0,0,17,27,82.0252,426551,0,500796,0
42.9813,0,3691,0,0,206.247,20593,813,8152,303,169.365,0,0,59,0,2252.91,426854,0,500796,0
167.561,0,14397,6052,0,207.603,18344,8138,8138,6052,121,0,0,22,89,1424.18,432906,0,506848,0
78.4939,0,6743,8138,0,210.644,26383,7808,8191,6743,112.81,0,0,7,0,2457.05,439649,0,514986,0
42.8966,0,3684,8371,0,213.849,32826,7965,8133,3301,137.118,0,0,4,5,1452.51,442950,0,523357,0
80.6964,0,6939,8183,0,215.347,28989,8183,8183,6614,131.7,0,0,3,0,983.196,449564,0,531540,0
87.793,0,7539,0,0,215.347,28989,8183,8183,7539,131.7,0,0,0,0,983.196,457103,0,531540,0
57.7861,0,4963,8183,0,213.815,19507,5602,8119,4963,145.117,0,0,18,4,1221.68,462066,0,539723,0
75.7548,0,6511,577,0,213.815,19507,7821,8191,4292,209,0,0,0,22,1221.68,466358,0,540300,0
23.2136,0,1995,8218,0,212.394,17168,7387,7532,1625,258.438,0,0,3,6,827.334,467983,0,548518,0
45.4535,0,3907,0,0,208.867,19414,2888,7520,3907,248.176,0,0,16,0,132.065,471890,0,548518,0
49.3008,0,4234,0,0,206.515,6711,932,8138,1768,245.14,0,0,42,0,31.834,473658,0,548518,0
107.073,0,9198,2497,0,207.137,25659,4823,8190,2180,76,0,0,61,64,756.013,475838,0,551015,0
75.3039,0,6468,2783,0,207.137,25659,8191,8191,3100,140,0,0,0,51,756.013,478938,0,553798,0
75.4791,0,6484,8191,0,209.381,25924,7697,7894,6484,139.804,0,0,2,0,585.289,485422,0,561989,0
80.7962,0,6944,7894,0,213.572,23206,7287,8191,6747,138.834,0,0,5,0,315.847,492169,0,569883,0
47.3204,0,4064,306,0,213.572,23206,8191,8191,3160,254,0,0,0,26,315.847,495329,0,570189,0
43.8296,0,3766,8191,0,212.349,14183,5028,7499,3766,247.096,0,0,21,0,51.4492,499095,0,578380,0
47.8703,0,4111,0,0,207.531,19683,905,8137,2781,244.546,0,0,23,0,335.078,501876,0,578380,0
54.4456,0,4681,324,0,207.127,8732,2396,8189,324,278,0,0,56,29,744.144,502200,0,578704,0
43.8487,0,3769,3563,0,207.792,3186,827,8148,986,264.752,0,0,20,0,314.647,503186,0,582267,0
55.6271,0,4778,285,0,206.672,34065,2042,8189,285,245,0,0,66,24,910.163,503471,0,582552,0
45.3278,0,3894,4124,0,206.468,29852,806,8134,757,271.504,0,0,7,2,378.502,504228,0,586676,0
97.0853,0,8339,1813,0,207.757,30127,4646,8134,1607,68,0,0,45,24,937.815,505835,0,588489,0
92.5611,0,7951,4200,0,207.757,30127,8191,8191,4406,202,0,0,0,63,937.815,510241,0,592689,0
50.3967,0,4329,8191,0,212.347,16392,7611,8189,4329,181.802,0,0,11,0,508.132,514570,0,600880,0
52.5335,0,4511,78,0,212.347,16392,8189,8189,3933,260,0,0,0,6,508.132,518503,0,600958,0
32.7989,0,2820,8203,0,209.982,9788,6261,7973,2820,222.412,0,0,12,1,479.106,521323,0,609161,0
53.9598,0,4637,0,0,209.411,11507,1629,7949,4637,207.634,0,0,33,0,88.2452,525960,0,609161,0
49.8407,0,4280,2524,0,209.824,4423,818,8150,2552,263.513,0,0,9,7,50.6572,528512,0,611685,0
72.0701,0,6191,1413,0,206.671,16471,3739,8186,1413,258,0,0,39,40,194.603,529925,0,613098,0
45.9812,0,3953,4839,0,208.276,8849,2762,7889,2853,252.836,0,0,19,0,44.4138,532778,0,617937,0
52.1687,0,4480,3,0,206.505,16176,967,8137,312,256.978,0,0,66,3,33.7326,533090,0,617940,0
47.9055,0,4114,10,0,206.713,19986,864,8151,10,275.161,0,0,68,2,206.938,533100,0,617950,0
125.102,0,10751,3206,0,207.148,6183,6183,8191,3206,87,0,0,46,62,902.627,536306,0,621156,0
65.0448,0,5586,7295,0,207.495,3141,5798,8175,5586,110.023,0,0,9,34,301.753,541892,0,628451,0
79.2551,0,6822,5798,0,213.471,16265,5397,8167,6822,109.182,0,0,7,0,137.062,548714,0,634249,0
57.3505,0,4934,9559,0,213.471,16265,8191,8191,2140,157,0,0,0,56,137.062,550854,0,643808,0
74.6555,0,6413,0,0,217.372,26948,7680,8008,6413,153.623,0,0,6,0,545.196,557267,0,643808,0
75.8472,0,6521,7797,0,217.372,26948,7797,8008,6404,153.623,0,0,0,0,545.196,563671,0,651605,0
39.9113,0,3428,133,0,217.372,26948,8008,8008,3217,173,0,0,0,4,545.196,566888,0,651738,0
68.481,0,5890,8008,0,216.855,18224,3953,7807,5890,151.967,0,0,9,0,2749.95,572778,0,659746,0
69.2216,0,5946,650,0,216.855,18224,7253,7807,2646,277,0,0,0,47,2749.95,575424,0,660396,0
33.1,0,2845,7869,0,214.905,12362,3728,6415,2291,255.747,0,0,4,19,2166.27,577715,0,668265,0
49.5223,0,4254,42,0,208.875,13699,1669,8143,2319,393,0,0,18,7,256.524,580034,0,668307,0
32.3807,0,2782,0,0,205.876,839,580,8191,0,371.398,0,0,71,0,46.0212,580034,0,668307,0
35.7891,0,3075,0,0,205.949,6018,769,8111,0,288.306,0,0,77,0,135.152,580034,0,668307,0
43.9837,0,3779,11,0,205.346,1397,774,8159,11,364.778,0,0,84,10,67.6632,580045,0,668318,0
34.392,0,2954,0,0,205.228,14311,658,8135,0,355.035,0,0,81,0,34.9556,580045,0,668318,0
47.9699,0,4120,65,0,207.174,29833,1594,7846,65,269.985,0,0,65,12,36.5048,580110,0,668383,0
63.1521,0,5424,581,0,207.02,36629,2727,8186,561,198,0,0,54,36,1409.99,580671,0,668964,0
43.0587,0,3699,4657,0,207.913,21830,3334,8061,2037,247.306,0,0,7,18,779.531,582708,0,673621,0
51.5961,0,4432,0,0,207.332,24382,1021,8138,951,226.742,0,0,56,0,35.0721,583659,0,673621,0
41.7639,0,3587,41,0,206.777,13270,785,8145,41,301.72,0,0,56,19,66.114,583700,0,673662,0
49.6642,0,4268,1163,0,207.992,1416,1499,8150,1163,66.6426,0,0,49,20,274.532,584863,0,674825,0
32.6692,0,2806,2737,0,210.476,1238,1238,8172,2737,66.5526,0,0,8,0,113.964,587600,0,677562,0
18.4492,0,1585,1050,0,209.134,1001,1001,8191,1050,74,0,0,12,2,1569.39,588650,0,678612,0
34.5988,0,2973,1511,0,215.402,964,964,8191,1511,131.826,0,0,13,9,319.272,590161,0,680123,0
62.151,0,5340,1188,0,218.189,7035,4767,8191,1188,302,0,0,8,50,168.582,591349,0,681311,0
39.2394,0,3371,5683,0,212.057,4295,3792,8191,2455,291.438,0,0,13,0,267.764,593804,0,686994,0
43.2013,0,3712,0,0,206.538,2906,837,8191,1364,268.863,0,0,46,0,44.2508,595168,0,686994,0
62.2774,0,5349,89,0,208.249,17455,2317,8152,89,111,0,0,78,14,3999.22,595257,0,687083,0
74.3898,0,6391,2043,0,208.383,15355,6607,8191,2043,228,0,0,1,79,3503.11,597300,0,689126,0
32.6349,0,2804,8211,0,208.769,15382,7602,7772,1220,297.787,0,0,4,3,2066.66,598520,0,697337,0
46.1141,0,3967,0,0,207.056,14718,3745,7576,3967,239.44,0,0,39,0,43.6218,602487,0,697337,0
86.3174,0,7417,1809,0,206.872,11241,3855,8191,2044,152,0,0,31,37,940.751,604531,0,699146,0
56.4867,0,4852,8364,0,206.872,11241,7720,8191,987,246,0,0,0,40,940.751,605518,0,707510,0
72.4305,0,6221,0,0,207.955,6887,5992,8191,6221,137.645,0,0,25,0,647.105,611739,0,707510,0
41.2117,0,3540,7234,0,207.955,6887,6887,8191,2645,175,0,0,0,25,647.105,614384,0,714744,0
66.4924,0,5712,0,0,208.311,6898,6340,8191,5712,173.783,0,0,5,0,448.075,620096,0,714744,0
22.5093,0,1933,7030,0,208.152,6118,542,1929,1375,289.471,0,0,4,12,1667.09,621471,0,721774,0
49.2955,0,4236,0,0,206.653,22511,970,8148,106,214.681,0,0,73,0,2126,621577,0,721774,0
82.4008,0,7080,2041,0,206.184,8093,4821,8191,2041,274,0,0,23,76,1594.73,623618,0,723815,0
44.7444,0,3844,6014,0,207.955,6682,4274,8015,2651,194.695,0,0,20,1,206.822,626269,0,729829,0
92.085,0,7910,1469,0,208.752,10663,4195,8191,4174,152,0,0,16,38,1756.39,630443,0,731298,0
53.8575,0,4628,8678,0,208.752,10663,7945,8191,878,277,0,0,0,55,1756.39,631321,0,739976,0
47.2195,0,4056,0,0,207.324,33576,4709,8140,4056,224.764,0,0,39,0,309.72,635377,0,739976,0
50.9065,0,4372,98,0,207.287,38352,2442,7889,1419,311,0,0,18,20,570.787,636796,0,740074,0
38.9369,0,3344,3363,0,209.058,39766,774,8152,1292,266.281,0,0,10,0,886.727,638088,0,743437,0
56.2303,0,4832,219,0,208.814,29569,1299,8178,218,219,0,0,61,19,210.934,638306,0,743656,0
43.093,0,3705,3919,0,209.312,26014,2742,7209,1227,313,0,0,2,13,576.809,639533,0,747575,0
103.025,0,8850,2736,0,209.751,49836,4474,8173,2651,76,0,0,36,38,1803.4,642184,0,750311,0
65.8785,0,5719,1551,0,209.751,49836,8173,8173,2020,256,0,0,0,46,1803.4,644204,0,751862,0
50.2525,0,4317,8173,0,210.111,52350,7747,8172,4317,184.971,0,0,7,0,1972.67,648521,0,760035,0
50.819,0,4368,87,0,210.111,52350,8172,8172,3943,236,0,0,0,9,1972.67,652464,0,760122,0
34.983,0,3006,8177,0,208.063,36663,5777,7889,3006,203.364,0,0,15,1,1234.51,655470,0,768299,0
80.3266,0,6905,5539,0,209.558,40344,5539,8191,6331,171,0,0,7,11,2482.76,661801,0,773838,0
61.158,0,5253,450,0,211.735,58985,4121,8184,1652,261,0,0,4,32,2796.02,663453,0,774288,0
