SendRate(Mb/s),ReceiveRate(Mb/s),SendPackets,Send Loss,Recv Loss,RTT(ms),CWnd,OutstandingData,FlowWindow,Retrans,PktSndPeriod(us),SendACK,SendNAK,RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total, NAK_TotalSent,Total Send Loss,Total Recv Loss
0.000888963,0,2,0,0,100,2,2,8192,0,0,0,0,0,0,0.000448,0,0,0,0
0.000895028,0,2,2,0,100,2,2,8192,2,0,0,0,0,0,0.000448,2,0,2,0
0.0080542,0,18,0,0,129.625,5,5,8187,0,0,0,0,9,0,0.246848,2,0,2,0
0.0125421,0,28,0,0,181.842,7,7,8189,0,0,0,0,14,0,0.360192,2,0,2,0
0.0134363,0,30,0,0,201.755,9,9,8190,0,0,0,0,16,0,0.41664,2,0,2,0
0.0210427,0,47,0,0,205.554,11,11,8187,0,0,0,0,26,0,0.442624,2,0,2,0
0.0281914,0,63,0,0,205.451,14,14,8179,0,0,0,0,31,0,0.444864,2,0,2,0
0.0322408,0,72,0,0,205.284,16,16,8189,0,0,0,0,39,0,0.446656,2,0,2,0
0.0393852,0,88,0,0,205.208,19,19,8175,0,0,0,0,44,0,0.451136,2,0,2,0
0.0434116,0,97,0,0,204.781,21,21,8187,0,0,0,0,50,0,0.4592,2,0,2,0
0.0501574,0,112,0,0,204.149,24,24,8189,0,0,0,0,58,0,0.46592,2,0,2,0
0.0555142,0,124,0,0,205.948,26,26,8191,0,0,0,0,62,0,0.474432,2,0,2,0
0.0479172,0,107,0,0,204.664,28,28,8191,0,0,0,0,56,0,0.52416,2,0,2,0
0.066256,0,148,0,0,214.346,31,31,8191,0,0,0,0,74,0,1.54426,2,0,2,0
0.070668,0,158,0,0,208.182,33,33,8191,0,0,0,0,81,0,9.88512,2,0,2,0
0.0756133,0,169,0,0,213.388,36,36,8187,0,0,0,0,87,0,16.3946,2,0,2,0
0.0783243,0,175,0,0,204.857,49,49,8189,0,0,0,0,87,0,32.1216,2,0,2,0
0.183493,0,410,0,0,204.798,117,117,8185,0,0,0,0,175,0,51.4703,2,0,2,0
0.362045,0,809,0,0,204.768,193,193,8185,0,0,0,0,372,0,83.0426,2,0,2,0
0.535293,0,1196,0,0,206.675,271,271,8191,0,0,0,0,565,0,65.5957,2,0,2,0
0.695004,0,1552,0,0,208.033,347,347,8189,0,0,0,0,740,0,28.814,2,0,2,0
0.835684,0,1866,0,0,204.389,422,422,8181,0,0,0,0,898,0,72.8175,2,0,2,0
0.745777,0,1665,1,0,214.951,464,464,8190,1,0,0,0,584,1,59.274,3,0,3,0
1.14315,0,2554,0,0,205.88,543,543,8189,0,0,0,0,1240,0,56.202,3,0,3,0
1.31934,0,2947,0,0,211.657,622,622,8185,0,0,0,0,1437,0,83.1183,3,0,3,0
1.18298,0,2643,0,0,353.466,685,685,8179,0,0,0,0,1293,0,86.8224,3,0,3,0
1.25219,0,2797,33,0,276.964,731,731,8191,33,0,0,0,1012,2,73.2767,36,0,36,0
1.01182,0,2260,59,0,205.147,748,748,8189,59,0,0,0,397,2,155.402,95,0,95,0
0.687025,0,1535,92,0,206.152,764,764,8191,92,0,0,0,380,2,130.874,187,0,187,0
1.40286,0,3133,110,0,216.952,796,796,7504,110,0,0,0,780,2,138.485,297,0,297,0
1.0999,0,2458,158,0,221.626,826,826,8191,158,0,0,0,751,2,125.243,455,0,455,0
1.23879,0,2767,242,0,208.327,858,858,8189,242,0,0,0,845,1,196.888,697,0,697,0
1.13545,0,2535,96,0,206.513,891,891,8190,96,0,0,0,898,7,75.9512,793,0,793,0
0,0,0,0,0,206.513,891,891,8190,0,0,0,0,0,0,75.9512,793,0,793,0
0.475379,0,1062,891,0,208.385,63,63,8179,891,0,0,0,76,0,140.417,1684,0,1684,0
0.238247,0,532,0,0,212.668,137,137,8189,0,0,0,0,233,0,199.067,1684,0,1684,0
0.40826,0,912,0,0,207.158,213,213,8189,0,0,0,0,419,0,140.535,1684,0,1684,0
0.451539,0,1009,0,0,208.998,276,276,8189,0,0,0,0,476,0,89.2515,1684,0,1684,0
0.716402,0,1611,0,0,209.661,354,354,8187,0,0,0,0,770,0,75.1498,1684,0,1684,0
0.896038,0,2002,0,0,212.866,432,432,8184,0,0,0,0,967,0,29.646,1684,0,1684,0
1.0667,0,2388,0,0,209.914,511,511,8191,0,0,0,0,1158,0,48.2483,1684,0,1684,0
